school,major,2017,2018,2019,2020,rankEstimatedByPoly,rankEstimatedBySVR,avg,cov
合肥工业大学,"土木类（预收5000,最终以上级主管部门批复的收费文件为准。）",18574.0,18574.0,18574.0,18574.0,18413.0,18514.0,18574.0,0.0
合肥工业大学,地质学,18740.0,18740.0,18740.0,18740.0,18579.0,18681.0,18740.0,0.0
厦门大学,会计学（报考该专业须查阅院校招生章程）（思明校区）,3896.0,3896.0,3896.0,3896.0,3972.0,3977.0,3896.0,0.0
厦门大学,化学工程与工艺（报考该专业须查阅院校招生章程）（思明校区）,4296.0,4296.0,4296.0,4296.0,4369.0,4363.0,4296.0,0.0
厦门大学,计算机类（翔安校区）,4296.0,4296.0,4296.0,4296.0,4369.0,4363.0,4296.0,0.0
厦门大学,软件工程（报考该专业须查阅院校招生章程）（翔安校区）（第三、四学年按学分收费，每人每学分400元，每学年约为40学分）,4296.0,4296.0,4296.0,4296.0,4369.0,4363.0,4296.0,0.0
厦门大学,电子信息类（报考该专业须查阅院校招生章程）（翔安校区）,4729.0,4729.0,4729.0,4729.0,4799.0,4781.0,4729.0,0.0
厦门大学,航空航天类（报考该专业须查阅院校招生章程）（翔安校区）,4729.0,4729.0,4729.0,4729.0,4799.0,4781.0,4729.0,0.0
南昌大学,儿科学（前湖校区）,26577.0,26577.0,26577.0,26577.0,26522.0,26274.0,26577.0,0.0
南昌大学,机械设计制造及其自动化（前湖校区）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
南昌大学,车辆工程（前湖校区）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
郑州大学,临床医学类,16417.0,16417.0,16417.0,16417.0,16267.0,16342.0,16417.0,0.0
郑州大学,数学类,17575.0,17575.0,17575.0,17575.0,17417.0,17508.0,17575.0,0.0
郑州大学,自动化类,19991.0,19991.0,19991.0,19991.0,19833.0,19932.0,19991.0,0.0
郑州大学,化工与制药类,21260.0,21260.0,21260.0,21260.0,21110.0,21185.0,21260.0,0.0
郑州大学,管理科学与工程类,19991.0,19991.0,19991.0,19991.0,19833.0,19932.0,19991.0,0.0
华中科技大学,临床医学（8年制-同济校区）,1770.0,1770.0,1770.0,1770.0,1836.0,1882.0,1770.0,0.0
华中科技大学,电气工程及其自动化（实验班）,2275.0,2275.0,2275.0,2275.0,2347.0,2391.0,2275.0,0.0
华中科技大学,临床医学（5年制-同济校区）,2275.0,2275.0,2275.0,2275.0,2347.0,2391.0,2275.0,0.0
华中科技大学,计算机类（计算机科学与技术、物联网工程）,2535.0,2535.0,2535.0,2535.0,2609.0,2650.0,2535.0,0.0
华中科技大学,计算机类（网络空间安全、信息安全）（第三、四学年在东西湖区国家网络安全人才培养与创新基地学习）,2820.0,2820.0,2820.0,2820.0,2896.0,2931.0,2820.0,0.0
浙江工业大学,通信工程（朝晖校区）,29561.0,29561.0,29561.0,29561.0,29590.0,29237.0,29561.0,0.0
湖北大学,工商管理类（第一学年在阳逻校区）,43716.0,43716.0,43716.0,43716.0,44096.0,42483.0,43716.0,0.0
湖北大学,生物科学类（武昌校区）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
湖北大学,电子信息类（第一学年在阳逻校区）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
华中农业大学,地理信息科学,28283.0,28283.0,28283.0,28283.0,28274.0,27945.0,28283.0,0.0
中国地质大学（武汉）,地球物理学类（菁英班）,17378.0,17378.0,17378.0,17378.0,17221.0,17310.0,17378.0,0.0
中国地质大学（武汉）,地质学类（菁英班）,18574.0,18574.0,18574.0,18574.0,18413.0,18514.0,18574.0,0.0
中国地质大学（武汉）,计算机类,22552.0,22552.0,22552.0,22552.0,22417.0,22439.0,22552.0,0.0
中国地质大学（武汉）,经济学类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,地质学类（含国家理科基地班）,21047.0,21047.0,21047.0,21047.0,20896.0,20976.0,21047.0,0.0
中国地质大学（武汉）,工商管理类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,公共管理类,22552.0,22552.0,22552.0,22552.0,22417.0,22439.0,22552.0,0.0
中国地质大学（武汉）,数学类,21260.0,21260.0,21260.0,21260.0,21110.0,21185.0,21260.0,0.0
中国地质大学（武汉）,资源勘查工程（含基地班）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
中国地质大学（武汉）,机械类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,地质类,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
中国地质大学（武汉）,地球物理学类（地球物理与信息类）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
中国地质大学（武汉）,管理科学与工程类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,测绘类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,电子信息类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,环境科学与工程类（环境地球科学类）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
中国地质大学（武汉）,自动化类,25355.0,25355.0,25355.0,25355.0,25271.0,25106.0,25355.0,0.0
中国地质大学（武汉）,材料类,26845.0,26845.0,26845.0,26845.0,26797.0,26533.0,26845.0,0.0
中国地质大学（武汉）,海洋科学类,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
中国地质大学（武汉）,土木类,25355.0,25355.0,25355.0,25355.0,25271.0,25106.0,25355.0,0.0
湖南大学,理科试验班,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
湖南大学,保险学,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
湖南大学,新闻传播学类,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
湖南大学,金融学,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
湖南大学,应用物理学,8422.0,8422.0,8422.0,8422.0,8425.0,8390.0,8422.0,0.0
湖南大学,化学类,8422.0,8422.0,8422.0,8422.0,8425.0,8390.0,8422.0,0.0
湖南大学,通信工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,26577.0,26577.0,26577.0,26577.0,26522.0,26274.0,26577.0,0.0
湖南大学,电气工程及其自动化（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的的考生报考）,29561.0,29561.0,29561.0,29561.0,29590.0,29237.0,29561.0,0.0
湖南大学,给排水科学与工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,31193.0,31193.0,31193.0,31193.0,31273.0,30931.0,31193.0,0.0
中南大学,临床医学（八年制）,3896.0,3896.0,3896.0,3896.0,3972.0,3977.0,3896.0,0.0
中南大学,口腔医学（5+3医）,4729.0,4729.0,4729.0,4729.0,4799.0,4781.0,4729.0,0.0
中南大学,金融学类（经济管理类）,5770.0,5770.0,5770.0,5770.0,5826.0,5787.0,5770.0,0.0
中南大学,临床医学类,4902.0,4902.0,4902.0,4902.0,4970.0,4948.0,4902.0,0.0
中南大学,医学技术类,5930.0,5930.0,5930.0,5930.0,5983.0,5943.0,5930.0,0.0
中南大学,计算机类（计算机信息类）,6927.0,6927.0,6927.0,6927.0,6962.0,6916.0,6927.0,0.0
中南大学,数学类（数学物理类）,6927.0,6927.0,6927.0,6927.0,6962.0,6916.0,6927.0,0.0
中南大学,电子信息类,7128.0,7128.0,7128.0,7128.0,7159.0,7113.0,7128.0,0.0
中南大学,建筑类,7128.0,7128.0,7128.0,7128.0,7159.0,7113.0,7128.0,0.0
中南大学,公共卫生与预防医学类,6529.0,6529.0,6529.0,6529.0,6572.0,6526.0,6529.0,0.0
中南大学,能源动力类（能源类）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
中南大学,自动化类（自动化与电气类）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
中南大学,机械类,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
中南大学,交通运输类,7767.0,7767.0,7767.0,7767.0,7785.0,7742.0,7767.0,0.0
中南大学,土木类（土木安全类）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
中南大学,化工与制药类（化学生物环境类）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
中南大学,材料类（冶金材料类）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
湖南师范大学,教育技术学（师范）,18574.0,18574.0,18574.0,18574.0,18413.0,18514.0,18574.0,0.0
湖南师范大学,法学,17575.0,17575.0,17575.0,17575.0,17417.0,17508.0,17575.0,0.0
湖南师范大学,地理科学（师范）,19829.0,19829.0,19829.0,19829.0,19670.0,19771.0,19829.0,0.0
湖南师范大学,物理学类,17575.0,17575.0,17575.0,17575.0,17417.0,17508.0,17575.0,0.0
湖南师范大学,工商管理,23930.0,23930.0,23930.0,23930.0,23817.0,23754.0,23930.0,0.0
湖南师范大学,会计学,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
湖南师范大学,地理信息科学,22552.0,22552.0,22552.0,22552.0,22417.0,22439.0,22552.0,0.0
湖南师范大学,旅游管理,22552.0,22552.0,22552.0,22552.0,22417.0,22439.0,22552.0,0.0
湖南师范大学,酒店管理,21260.0,21260.0,21260.0,21260.0,21110.0,21185.0,21260.0,0.0
湖南师范大学,电子信息科学与技术,22552.0,22552.0,22552.0,22552.0,22417.0,22439.0,22552.0,0.0
湖南师范大学,土地资源管理,23930.0,23930.0,23930.0,23930.0,23817.0,23754.0,23930.0,0.0
湖南师范大学,制药工程,25355.0,25355.0,25355.0,25355.0,25271.0,25106.0,25355.0,0.0
湖南师范大学,会展经济与管理,25355.0,25355.0,25355.0,25355.0,25271.0,25106.0,25355.0,0.0
福建农林大学,风景园林（金山校区）,64137.0,64137.0,64137.0,64137.0,60493.0,63118.0,64137.0,0.0
福建农林大学,数学与应用数学（金山校区）,68357.0,68357.0,68357.0,68357.0,61336.0,66823.0,68357.0,0.0
华南理工大学,儿科学（前湖校区）,26577.0,26577.0,26577.0,26577.0,26522.0,26274.0,26577.0,0.0
华南理工大学,机械设计制造及其自动化（前湖校区）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
华南理工大学,车辆工程（前湖校区）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
上海师范大学,电子信息工程（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,38103.0,38103.0,38103.0,38103.0,38396.0,37701.0,38103.0,0.0
上海师范大学,机械设计制造及其自动化（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,53614.0,53614.0,53614.0,53614.0,53446.0,52593.0,53614.0,0.0
上海师范大学,计算机科学与技术（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,57764.0,57764.0,57764.0,57764.0,56776.0,56725.0,57764.0,0.0
上海师范大学,汽车服务工程（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,59871.0,59871.0,59871.0,59871.0,58235.0,58841.0,59871.0,0.0
上海师范大学,园艺（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,66234.0,66234.0,66234.0,66234.0,61133.0,65052.0,66234.0,0.0
上海师范大学,土木工程（中外合作办学）（考生如同时填报该校中外专业和非中外专业，须分为两个院校志愿填报）,72591.0,72591.0,72591.0,72591.0,59746.0,70294.0,72591.0,0.0
西南交通大学,资源勘查工程,15351.0,15351.0,15351.0,15351.0,15212.0,15273.0,15351.0,0.0
西南交通大学,数据科学与大数据技术,13374.0,13374.0,13374.0,13374.0,13266.0,13304.0,13374.0,0.0
西南交通大学,安全工程,17575.0,17575.0,17575.0,17575.0,17417.0,17508.0,17575.0,0.0
西南交通大学,电子信息类,15351.0,15351.0,15351.0,15351.0,15212.0,15273.0,15351.0,0.0
西南交通大学,土木工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（成都犀浦校区）,32803.0,32803.0,32803.0,32803.0,32935.0,32615.0,32803.0,0.0
西南交通大学,机械类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（成都犀浦校区）,34469.0,34469.0,34469.0,34469.0,34655.0,34318.0,34469.0,0.0
西南交通大学,法学（成都九里校区）（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,38103.0,38103.0,38103.0,38103.0,38396.0,37701.0,38103.0,0.0
西南财经大学,金融学类（柳林校区）,5228.0,5228.0,5228.0,5228.0,5292.0,5263.0,5228.0,0.0
西南财经大学,财务管理（双语培养）（柳林校区）,5770.0,5770.0,5770.0,5770.0,5826.0,5787.0,5770.0,0.0
西南财经大学,会计学（双语培养）（柳林校区）,5770.0,5770.0,5770.0,5770.0,5826.0,5787.0,5770.0,0.0
西南财经大学,财政学类（柳林校区）,6303.0,6303.0,6303.0,6303.0,6350.0,6306.0,6303.0,0.0
西南财经大学,经济与贸易类（双语培养）（柳林校区）,6303.0,6303.0,6303.0,6303.0,6350.0,6306.0,6303.0,0.0
西南财经大学,工商管理类（柳林校区）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
西南财经大学,外国语言文学类（柳林校区）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
西南财经大学,统计学类（柳林校区）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
西南财经大学,计算机类（柳林校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
青岛大学,金融学类（浮山校区）,38103.0,38103.0,38103.0,38103.0,38396.0,37701.0,38103.0,0.0
青岛大学,工商管理类（浮山校区）,39963.0,39963.0,39963.0,39963.0,40300.0,39271.0,39963.0,0.0
西北大学,经济学（数理经济实验班）（长安校区）,19829.0,19829.0,19829.0,19829.0,19670.0,19771.0,19829.0,0.0
西北大学,数学类（长安校区）,21047.0,21047.0,21047.0,21047.0,20896.0,20976.0,21047.0,0.0
西北大学,软件工程（第三、四学年按学分收费，收费标准详询院校）（长安校区）,22302.0,22302.0,22302.0,22302.0,22164.0,22198.0,22302.0,0.0
西北大学,物联网工程（长安校区）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
西北大学,智能科学与技术（长安校区）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
西北大学,知识产权（长安校区）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
西北大学,化学工程与工艺（太白校区）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
西北大学,化学（基地班）（长安校区）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
西北大学,生物技术（太白校区）（基地班）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
西北大学,临床医学（太白校区）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
武汉科技大学,网络工程（黄家湖校区）,39963.0,39963.0,39963.0,39963.0,40300.0,39271.0,39963.0,0.0
武汉科技大学,统计学（黄家湖校区）,41787.0,41787.0,41787.0,41787.0,42154.0,40794.0,41787.0,0.0
武汉科技大学,信息管理与信息系统（黄家湖校区）,41787.0,41787.0,41787.0,41787.0,42154.0,40794.0,41787.0,0.0
武汉科技大学,机器人工程（黄家湖校区）,41787.0,41787.0,41787.0,41787.0,42154.0,40794.0,41787.0,0.0
杭州电子科技大学,智能科学与技术（下沙校区）,22302.0,22302.0,22302.0,22302.0,22164.0,22198.0,22302.0,0.0
杭州电子科技大学,网络空间安全（下沙校区）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
长安大学,交通运输类（含交通运输等3个专业）,23723.0,23723.0,23723.0,23723.0,23607.0,23558.0,23723.0,0.0
长安大学,土木类（含土木工程、给排水科学与工程等4个专业）,25164.0,25164.0,25164.0,25164.0,25076.0,24924.0,25164.0,0.0
长安大学,物流管理,28283.0,28283.0,28283.0,28283.0,28274.0,27945.0,28283.0,0.0
长安大学,地质学类（含地质学等2个专业）,26577.0,26577.0,26577.0,26577.0,26522.0,26274.0,26577.0,0.0
长安大学,机械类（含机械工程、机械设计制造及其自动化等4个专业）,26577.0,26577.0,26577.0,26577.0,26522.0,26274.0,26577.0,0.0
长安大学,管理科学与工程类（工程管理、信息管理与信息系统）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
长安大学,经济学类（含经济统计学等2个专业）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
长安大学,工商管理类（含工商管理、会计学等4个专业）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
长安大学,材料类（含材料科学与工程、材料成型及控制工程等4个专业）,28088.0,28088.0,28088.0,28088.0,28074.0,27751.0,28088.0,0.0
长安大学,土木类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,29561.0,29561.0,29561.0,29561.0,29590.0,29237.0,29561.0,0.0
长安大学,水利类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,31193.0,31193.0,31193.0,31193.0,31273.0,30931.0,31193.0,0.0
长安大学,计算机类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,31193.0,31193.0,31193.0,31193.0,31273.0,30931.0,31193.0,0.0
长安大学,安全工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,34469.0,34469.0,34469.0,34469.0,34655.0,34318.0,34469.0,0.0
长安大学,材料类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,36294.0,36294.0,36294.0,36294.0,36536.0,36081.0,36294.0,0.0
长安大学,机械类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,41787.0,41787.0,41787.0,41787.0,42154.0,40794.0,41787.0,0.0
长安大学,地质学类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，左当地就读且经公示无异议的考生报考）,41787.0,41787.0,41787.0,41787.0,42154.0,40794.0,41787.0,0.0
长安大学,地球物理学类（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）,43716.0,43716.0,43716.0,43716.0,44096.0,42483.0,43716.0,0.0
长安大学,矿物加工工程（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件在当地就读且经公示无异议的考生报考）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
华侨大学,建筑学（要求考生美术基础较好）（厦门校区）,43716.0,43716.0,43716.0,43716.0,44096.0,42483.0,43716.0,0.0
华侨大学,法学（泉州校区）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
华侨大学,新闻传播学类（厦门校区）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
华侨大学,城乡规划（要求考生美术基础较好）（厦门校区）,45695.0,45695.0,45695.0,45695.0,46061.0,44360.0,45695.0,0.0
华侨大学,环境科学与工程类（厦门校区）,47649.0,47649.0,47649.0,47649.0,47967.0,46350.0,47649.0,0.0
华侨大学,数学类（泉州校区）,47649.0,47649.0,47649.0,47649.0,47967.0,46350.0,47649.0,0.0
华侨大学,生物工程（厦门校区）,49577.0,49577.0,49577.0,49577.0,49802.0,48387.0,49577.0,0.0
华侨大学,电子信息类（厦门校区）,49577.0,49577.0,49577.0,49577.0,49802.0,48387.0,49577.0,0.0
华侨大学,工商管理类（泉州校区）,49577.0,49577.0,49577.0,49577.0,49802.0,48387.0,49577.0,0.0
西安电子科技大学,通信工程（南校区）,7545.0,7545.0,7545.0,7545.0,7568.0,7523.0,7545.0,0.0
西安电子科技大学,智能科学与技术（南校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
西安电子科技大学,信息工程（南校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
西安电子科技大学,计算机科学与技术（南校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
西安电子科技大学,微电子科学与工程（南校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
西安电子科技大学,电子科学与技术（南校区）,8190.0,8190.0,8190.0,8190.0,8198.0,8160.0,8190.0,0.0
西安电子科技大学,网络空间安全（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,人工智能（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,电子信息工程（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,自动化（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,电气工程及其自动化（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,电子信息科学与技术（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,集成电路设计与集成系统（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,信息安全（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,空间信息与数字技术（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,信息对抗技术（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,电磁场与无线技术（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,网络工程（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,软件工程（第三、四学年学费为15050元/年）（南校区）,8908.0,8908.0,8908.0,8908.0,8900.0,8872.0,8908.0,0.0
西安电子科技大学,机械设计制造及其自动化（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,测控技术与仪器（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,光电信息科学与工程（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,遥感科学与技术（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,电子封装技术（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,管理科学与工程类（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,数学与应用数学（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,统计学（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,空间科学与技术（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,探测制导与控制技术（南校区）,9668.0,9668.0,9668.0,9668.0,9642.0,9626.0,9668.0,0.0
西安电子科技大学,智能科学与技术（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（南校区）,10426.0,10426.0,10426.0,10426.0,10382.0,10379.0,10426.0,0.0
西安电子科技大学,电子信息科学与技术（农村学生单独招生计划（即高校专项计划），仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考）（南校区）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,数学类（含基地班、数学与应用数学等3个专业）（就读地点详询院校）,11281.0,11281.0,11281.0,11281.0,11217.0,11228.0,11281.0,0.0
兰州大学,计算机类（含基地班、计算机科学与技术等5个专业）（就读地点详询院校）,12196.0,12196.0,12196.0,12196.0,12112.0,12135.0,12196.0,0.0
兰州大学,理论与应用力学（基地班）（就读地点详询院校）,12196.0,12196.0,12196.0,12196.0,12112.0,12135.0,12196.0,0.0
兰州大学,电子信息类（含基地班、电子信息科学与技术等3个专业）（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,物理学类（含基地班、物理学等3个专业）（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,应用物理学（核科学与技术基地班（原子核物理））（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,核工程类（含核工程与核技术、辐射防护与核安全等3个专业）（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,土木工程（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,口腔医学（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,经济学类（含基地班、经济学等6个专业）（就读地点详询院校）,14108.0,14108.0,14108.0,14108.0,13987.0,14033.0,14108.0,0.0
兰州大学,材料类（含材料物理、材料化学）（就读地点详询院校）,15130.0,15130.0,15130.0,15130.0,14994.0,15052.0,15130.0,0.0
兰州大学,应用化学（核科学与技术基地班（放射化学））（就读地点详询院校）,15130.0,15130.0,15130.0,15130.0,14994.0,15052.0,15130.0,0.0
兰州大学,数字媒体技术（就读地点详询院校）,15130.0,15130.0,15130.0,15130.0,14994.0,15052.0,15130.0,0.0
兰州大学,化学类（含基地班、化学工程与工艺等6个专业）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,生物科学类（含基地班、生物科学等5个专业）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,大气科学类（含基地班、大气科学等3个专业）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,地理科学类（含基地班、自然地理与资源环境等4个专业）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,环境科学与工程类（含环境科学、环境工程）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,水利类（水文与水资源工程）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,临床医学类（含临床医学、医学影像学等3个专业）（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,医学检验技术（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,预防医学（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
兰州大学,药学（就读地点详询院校）,16205.0,16205.0,16205.0,16205.0,16057.0,16129.0,16205.0,0.0
