学校,科类,专业,最低分
华侨大学,理科,环境生态工程（厦门校区）,346
华侨大学,理科,物流管理（泉州校区）,345
华侨大学,文科,法学（泉州校区）,351
华侨大学,文科,汉语国际教育（厦门校区）,351
华侨大学,文科,新闻传播学类（厦门校区）,351
华侨大学,文科,金融学（泉州校区）,351
华侨大学,文科,财务管理（泉州校区）,350
华侨大学,文科,国际商务（泉州校区）,349
华侨大学,文科,经济学类（泉州校区）,348
华侨大学,文科,英语（泉州校区）,347
华侨大学,文科,人力资源管理（泉州校区）,344
华侨大学,文科,市场营销（泉州校区）,344
华侨大学,文科,物流管理（泉州校区）,343
华侨大学,文科,旅游管理类（泉州校区）,342
西安电子科技大学,理科,通信工程（长安南校区）,376
西安电子科技大学,理科,微电子科学与工程（长安南校区）,375
西安电子科技大学,理科,智能科学与技术（长安南校区）,374
西安电子科技大学,理科,电子信息工程（长安南校区）,374
西安电子科技大学,理科,信息工程（长安南校区）,374
西安电子科技大学,理科,计算机科学与技术（长安南校区）,374
西安电子科技大学,理科,信息安全（长安南校区）,374
西安电子科技大学,理科,电子科学与技术（长安南校区）,374
西安电子科技大学,理科,网络工程（长安南校区）,374
西安电子科技大学,理科,网络空间安全（长安南校区）,374
西安电子科技大学,理科,软件工程,373
西安电子科技大学,理科,空间科学与技术（长安南校区）,373
西安电子科技大学,理科,机械设计制造及其自动化（长安南校区）,373
西安电子科技大学,理科,电气工程及其自动化（长安南校区）,373
西安电子科技大学,理科,电子封装技术（长安南校区）,373
西安电子科技大学,理科,集成电路设计与集成系统（长安南校区）,373
西安电子科技大学,理科,电子信息科学与技术（长安南校区）,373
西安电子科技大学,理科,自动化（长安南校区）,373
西安电子科技大学,理科,探测制导与控制技术（长安南校区）,373
西安电子科技大学,理科,信息对抗技术（长安南校区）,373
西安电子科技大学,理科,空间信息与数字技术（长安南校区）,373
西安电子科技大学,理科,遥感科学与技术（长安南校区）,373
西安电子科技大学,理科,电磁场与无线技术（长安南校区）,373
西安电子科技大学,理科,测控技术与仪器（长安南校区）,373
西安电子科技大学,理科,光电信息科学与工程（长安南校区）,373
西安电子科技大学,理科,电波传播与天线（长安南校区）,373
西安电子科技大学,理科,数学与应用数学（长安南校区）,373
西安电子科技大学,理科,管理科学与工程类（长安南校区）,372
西安电子科技大学,理科,统计学（长安南校区）,372
西安电子科技大学,理科,生物技术（长安南校区）,372
西安电子科技大学,理科,应用化学（长安南校区）,372
兰州大学,理科,数学类（含基地班、数学与应用数学等3个专业）,370
兰州大学,理科,经济学类（含基地班、经济学等6个专业）,369
兰州大学,理科,材料类（含材料物理、材料化学）,368
兰州大学,理科,应用物理学（核科学与技术基地班（原子核物理））,368
兰州大学,理科,计算机类（含基地班、计算机科学与技术等5个专业）,368
兰州大学,理科,核工程类（含核工程与核技术、辐射防护与核安全等3个专业）,368
兰州大学,理科,土木工程,367
兰州大学,理科,水利类（水文与水资源工程）,367
兰州大学,理科,理论与应用力学（基地班）,367
兰州大学,理科,电子信息类（含基地班、电子信息科学与技术等3个专业）,367
兰州大学,理科,物理学类（含基地班、物理学等3个专业）,367
兰州大学,理科,生物科学类（含基地班、生物科学等5个专业）,367
兰州大学,理科,口腔医学,366
兰州大学,理科,地质工程,366
兰州大学,理科,预防医学,366
兰州大学,理科,农林经济管理,366
兰州大学,理科,数字媒体技术,366
兰州大学,理科,药学,366
兰州大学,理科,草业科学（基地班）,366
兰州大学,理科,环境科学与工程类（含环境科学、环境工程）,366
兰州大学,理科,应用化学（核科学与技术基地班（放射化学））,366
兰州大学,理科,化学类（含基地班、化学工程与工艺等6个专业）,366
兰州大学,理科,大气科学类（含基地班、大气科学等3个专业）,366
兰州大学,理科,地理科学类（含基地班、自然地理与资源环境等4个专业）,366
兰州大学,理科,工商管理类（含基地班、会计学等6个专业）,366
兰州大学,理科,地质学类（含地质学、地球化学等3个专业）,366
兰州大学,理科,临床医学类（含临床医学、医学影像学等4个专业）,366
兰州大学,文科,经济学类（含基地班、经济学等6个专业）,365
兰州大学,文科,历史学类（含基地班、历史学等4个专业）,364
兰州大学,文科,英语,363
兰州大学,文科,汉语言文学,363
兰州大学,文科,新闻传播学类（含新闻学、广播电视学）,363
兰州大学,文科,工商管理类（含基地班、会计学等6个专业）,363
兰州大学,文科,思想政治教育,362
兰州大学,文科,哲学,362
兰州大学,文科,知识产权,362
兰州大学,文科,俄语,362
兰州大学,文科,汉语言文学（戏影）,362
兰州大学,文科,社会学,361
兰州大学,文科,广告学,361
兰州大学,文科,马克思主义理论,361
吉林大学,理科,车辆工程（南岭校区）,376
吉林大学,理科,化学类（化学、应用化学等5个专业）,376
吉林大学,理科,临床医学,374
吉林大学,理科,计算机类（计算机科学与技术、物联网工程）,374
吉林大学,理科,数学类（数学与应用数学、信息与计算科学等4个专业）,374
吉林大学,理科,软件工程,373
吉林大学,理科,工商管理类（商学院）,373
吉林大学,理科,电子信息类（电子科学与工程学院）,373
吉林大学,理科,自动化（南岭校区）,373
吉林大学,理科,物理学类（物理学、应用物理学、核物理等4个专业）,373
吉林大学,理科,机械类（机械工程等3个专业）（南岭校区）,373
吉林大学,理科,档案学（南岭校区）,372
吉林大学,理科,通信工程（南湖校区）,372
吉林大学,理科,能源与动力工程（南岭校区）,372
吉林大学,理科,工商管理类（管理学院）（南岭校区）,372
吉林大学,理科,材料类（材料科学与工程、无机非金属材料工程等3个专业）（南岭校区）,372
吉林大学,理科,土木类（土木工程等2个专业）,372
吉林大学,理科,预防医学,371
吉林大学,理科,食品科学与工程类（食品科学与工程、食品质量与安全）,371
吉林大学,理科,康复治疗学,371
吉林大学,理科,农业机械化及其自动化（南岭校区）,371
吉林大学,理科,交通运输类（交通运输、交通工程等5个专业）（南岭校区）,371
吉林大学,理科,生物工程类（生物工程、生物制药等3个专业）,371
吉林大学,理科,地质类（资源勘查工程等4个专业）,371
吉林大学,理科,水利类（水文与水资源工程等2个专业）,371
吉林大学,文科,法学（前卫南区）,377
吉林大学,文科,经济学类（经济学等4个专业）（前卫南区）,376
吉林大学,文科,政治学与行政学（前卫南区）,375
吉林大学,文科,汉语言文学（前卫南区）,375
吉林大学,文科,社会学类（社会学、社会工作等3个专业）（前卫南区）,375
吉林大学,文科,外交学（前卫南区）,374
吉林大学,文科,西班牙语（前卫南区）,374
吉林大学,文科,新闻传播学类（新闻学、广告学）（前卫南区）,374
吉林大学,文科,农林经济管理（南岭校区）,373
吉林大学,文科,哲学（前卫南区）,373
吉林大学,文科,考古学（前卫南区）,373
吉林大学,文科,朝鲜语（前卫南区）,373
南京农业大学,理科,种子科学与工程,367
南京农业大学,理科,金融学,366
南京农业大学,理科,人文地理与城乡规划,366
南京农业大学,理科,园林,366
南京农业大学,理科,会计学,365
南京农业大学,理科,生物科学（生物学基地班）,365
南京农业大学,理科,英语,365
南京农业大学,理科,统计学,365
南京农业大学,理科,土地资源管理,365
南京农业大学,理科,农林经济管理,365
南京农业大学,理科,劳动与社会保障,365
南京农业大学,理科,投资学,364
南京农业大学,理科,日语,364
南京农业大学,理科,交通运输,364
南京农业大学,理科,人力资源管理,364
南京农业大学,理科,计算机科学与技术,364
南京农业大学,理科,信息管理与信息系统,364
南京农业大学,理科,国际经济与贸易,364
南京农业大学,理科,风景园林,364
南京农业大学,理科,工商管理类（工商管理、市场营销、电子商务）,364
南京农业大学,理科,自动化,363
南京农业大学,理科,农学,363
南京农业大学,理科,社会学类（法学、社会学、旅游管理、农村区域发展、公共事业管理）,363
南京农业大学,理科,生物技术（生命科学与技术基地班）,362
南京农业大学,理科,生物科学,362
南京农业大学,理科,信息与计算科学,362
南京农业大学,理科,应用化学,362
南京农业大学,理科,物流工程,362
南京农业大学,理科,工业工程,362
南京农业大学,理科,农业电气化,362
南京农业大学,理科,电子信息科学与技术,362
南京农业大学,理科,动物药学,362
南京农业大学,理科,动物医学,362
南京农业大学,理科,行政管理,362
南京农业大学,理科,网络工程,362
南京农业大学,理科,园艺,362
南京农业大学,理科,植物保护,362
南京农业大学,理科,水产养殖学,362
南京农业大学,理科,动物科学,362
南京农业大学,理科,茶学,362
南京农业大学,理科,设施农业科学与工程,362
南京农业大学,理科,中药学,362
南京农业大学,理科,食品科学与工程类（食品科学与工程、食品质量与安全、生物工程）,362
南京农业大学,理科,环境科学与工程类（环境工程、环境科学、农业资源与环境、生态学）,362
南京农业大学,理科,生物技术,361
南京农业大学,理科,工程管理,361
南京农业大学,理科,草业科学,361
南京农业大学,理科,机械类（机械设计制造及其自动化、农业机械化及其自动化、工业设计、车辆工程、材料成型及控制工程）,361
南京农业大学,文科,人力资源管理,364
南京农业大学,文科,人文地理与城乡规划,364
南京农业大学,文科,行政管理,364
南京农业大学,文科,土地资源管理,364
南京农业大学,文科,金融学,363
南京农业大学,文科,会计学,363
南京农业大学,文科,投资学,363
南京农业大学,文科,英语,363
南京农业大学,文科,日语,363
南京农业大学,文科,国际经济与贸易,363
南京农业大学,文科,农林经济管理,363
南京农业大学,文科,风景园林,363
南京农业大学,文科,劳动与社会保障,363
南京农业大学,文科,社会学类（法学、社会学、旅游管理、农村区域发展、公共事业管理）,363
南京农业大学,文科,工商管理类（工商管理、市场营销、电子商务）,363
东南大学,理科,建筑学,399
东南大学,理科,城乡规划,393
东南大学,理科,工科试验班（信息工程、机械工程、能源动力类、土木类、数学类、自动化类、计算机科学与技术、软件工程、网络空间安全、生物医学工程类、材料科学与工程、经济学类、交通运输类、电子科学与技术、物理学类、工商管理类、电气工程及其自动化、化工与制药类、测控技术与仪器）（吴健雄班）,393
东南大学,理科,风景园林,391
东南大学,理科,信息工程,391
东南大学,理科,计算机科学与技术（人工智能）,391
东南大学,理科,电气工程及其自动化,390
东南大学,理科,电子科学与技术（类）,390
东南大学,理科,生物医学工程,390
东南大学,理科,计算机科学与技术,389
东南大学,理科,网络空间安全,389
东南大学,理科,软件工程,389
东南大学,理科,电子科学与技术（第三、四学年在无锡培养）,389
东南大学,理科,测控技术与仪器,388
东南大学,理科,机械工程,388
东南大学,理科,环境工程,388
东南大学,理科,经济学类（国际经济与贸易、金融学、经济学、金融工程）,388
东南大学,理科,信息工程（第三、四学年在无锡培养）,388
东南大学,理科,数学类（数学与应用数学、信息与计算科学、统计学）,388
东南大学,理科,能源动力类（能源与动力工程、建筑环境与能源应用工程、核工程与核技术）,388
东南大学,理科,自动化类（自动化、机器人工程）,388
东南大学,理科,土木类（土木工程、给排水科学与工程）,388
东南大学,理科,交通运输类（交通工程、交通运输、港口航道与海岸工程、城市地下空间工程、道路桥梁与渡河工程）,388
东南大学,理科,临床医学（含拔尖创新人才试点班）医学院,377
东南大学,理科,劳动与社会保障医学院,375
东南大学,理科,预防医学医学院,375
东南大学,理科,临床医学类（临床医学、医学影像学）医学院,375
东南大学,文科,文科试验班类（政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学）（郭秉文班）,383
苏州大学,理科,英语（师范）,376
苏州大学,理科,金融学,373
苏州大学,理科,会计学,372
苏州大学,理科,口腔医学,372
苏州大学,理科,经济学,371
苏州大学,理科,英语,371
苏州大学,理科,软件工程,371
苏州大学,理科,临床医学（“5+3”一体化）,371
苏州大学,理科,财务管理,370
苏州大学,理科,财政学,370
苏州大学,理科,国际经济与贸易,370
苏州大学,理科,法学,370
苏州大学,理科,金融数学,370
苏州大学,理科,图书情报与档案管理类,369
苏州大学,理科,管理科学,369
苏州大学,理科,翻译,369
苏州大学,理科,西班牙语,369
苏州大学,理科,纳米材料与技术,369
苏州大学,理科,物理学（师范）,369
苏州大学,理科,教育学（师范）,369
苏州大学,理科,临床医学,369
苏州大学,理科,计算机类,369
苏州大学,理科,临床医学（儿科医学）（“5+3”一体化）,369
苏州大学,理科,生物制药,368
苏州大学,理科,医学检验技术,368
苏州大学,理科,工商管理,368
苏州大学,理科,人力资源管理,368
苏州大学,理科,物流管理,368
苏州大学,理科,知识产权,368
苏州大学,理科,法语,368
苏州大学,理科,朝鲜语,368
苏州大学,理科,德语,368
苏州大学,理科,风景园林,368
苏州大学,理科,统计学,368
苏州大学,理科,电子信息科学与技术,368
苏州大学,理科,光电信息科学与工程,368
苏州大学,理科,医学影像学,368
苏州大学,理科,食品质量与安全,368
苏州大学,理科,临床医学（儿科医学）,368
苏州大学,理科,数学类,368
苏州大学,理科,电子商务,368
苏州大学,理科,旅游管理,367
苏州大学,理科,能源与动力工程,367
苏州大学,理科,劳动与社会保障,367
苏州大学,理科,护理学,367
苏州大学,理科,药学,367
苏州大学,理科,中药学,367
苏州大学,理科,法医学,367
苏州大学,理科,冶金工程,367
苏州大学,理科,金属材料工程,367
苏州大学,理科,城市管理,367
苏州大学,理科,应用心理学,367
苏州大学,理科,日语,367
苏州大学,理科,俄语,367
苏州大学,理科,建筑学,367
苏州大学,理科,城乡规划,367
苏州大学,理科,历史建筑保护工程,367
苏州大学,理科,物理学,367
苏州大学,理科,测控技术与仪器,367
苏州大学,理科,新能源材料与器件,367
苏州大学,理科,化学工程与工艺,367
苏州大学,理科,信息管理与信息系统,367
苏州大学,理科,电气工程及其自动化,367
苏州大学,理科,工业工程,367
苏州大学,理科,轻化工程,367
苏州大学,理科,车辆工程,367
苏州大学,理科,交通运输,367
苏州大学,理科,轨道交通信号与控制,367
苏州大学,理科,电气工程与智能控制,367
苏州大学,理科,建筑环境与能源应用工程,367
苏州大学,理科,运动康复,367
苏州大学,理科,生物信息学,367
苏州大学,理科,放射医学,367
苏州大学,理科,新闻传播学类,367
苏州大学,理科,社会学类,367
苏州大学,理科,纺织类,367
苏州大学,理科,化学类,367
苏州大学,理科,机械类,367
苏州大学,理科,生物科学类,367
苏州大学,理科,电子信息类,367
苏州大学,理科,预防医学,367
苏州大学,理科,材料类,367
苏州大学,理科,环境工程,367
苏州大学,理科,教育技术学（师范）,367
苏州大学,理科,临床医学（定向专业）（为苏州市高新区定向培养）（仅招收户籍为虎丘区的生源）,365
苏州大学,理科,金融学类（金融学）（中外合作办学）,363
苏州大学,理科,材料类（中外合作办学）（新能源材料与器件）,357
苏州大学,理科,物流管理与工程类（物流管理）（中外合作办学）,355
苏州大学,理科,临床医学（定向专业）（为苏州市常熟市定向培养）,353
苏州大学,理科,预防医学（定向专业）（为苏州市高新区定向培养）（仅招收户籍为虎丘区的生源）,353
苏州大学,理科,纺织类（中外合作办学）（纺织工程）,351
苏州大学,理科,预防医学（定向专业）（为无锡市宜兴市定向培养）,351
苏州大学,理科,预防医学（定向专业）（为淮安市盱眙县定向培养）,348
苏州大学,理科,预防医学（定向专业）（为无锡市新吴区定向培养）,347
苏州大学,理科,临床医学（定向专业）（为苏州市吴江区定向培养）,339
苏州大学,理科,预防医学（定向专业）（为淮安市金湖县定向培养）,336
苏州大学,理科,临床医学（定向专业）（为苏州市吴中区定向培养）,329
苏州大学,文科,金融学,371
苏州大学,文科,经济学,370
苏州大学,文科,法学,370
苏州大学,文科,会计学,369
苏州大学,文科,知识产权,369
苏州大学,文科,财政学,368
苏州大学,文科,英语（师范）,368
苏州大学,文科,财务管理,367
苏州大学,文科,工商管理,367
苏州大学,文科,国际经济与贸易,367
苏州大学,文科,英语,367
苏州大学,文科,德语,367
苏州大学,文科,教育学（师范）,367
苏州大学,文科,思想政治教育（师范）,367
苏州大学,文科,旅游管理,366
苏州大学,文科,图书情报与档案管理类,366
苏州大学,文科,公共事业管理,366
苏州大学,文科,劳动与社会保障,366
苏州大学,文科,城市管理,366
苏州大学,文科,行政管理,366
苏州大学,文科,管理科学,366
苏州大学,文科,人力资源管理,366
苏州大学,文科,物流管理,366
苏州大学,文科,哲学,366
苏州大学,文科,翻译,366
苏州大学,文科,日语,366
苏州大学,文科,俄语,366
苏州大学,文科,法语,366
苏州大学,文科,朝鲜语,366
苏州大学,文科,西班牙语,366
苏州大学,文科,历史学（师范）,366
苏州大学,文科,新闻传播学类,366
苏州大学,文科,中国语言文学类,366
苏州大学,文科,社会学类,366
苏州大学,文科,金融学类（金融学）（中外合作办学）,355
苏州大学,文科,物流管理与工程类（物流管理）（中外合作办学）,351
汕头大学,理科,临床医学（学制：5+3医）,365
汕头大学,理科,临床医学（五年制）,361
汕头大学,理科,口腔医学,360
汕头大学,理科,机械设计制造及其自动化,359
汕头大学,理科,金融学,357
汕头大学,理科,数学与应用数学,356
汕头大学,理科,国际经济与贸易,355
汕头大学,理科,生物技术,355
汕头大学,理科,土木工程,355
汕头大学,理科,网络与新媒体,355
汕头大学,理科,统计学,355
汕头大学,理科,海洋科学,355
汕头大学,文科,法学,358
汕头大学,文科,广播电视学,356
汕头大学,文科,英语,356
汕头大学,文科,新闻学,355
汕头大学,文科,汉语言文学,354
汕头大学,文科,工商管理,353
汕头大学,文科,行政管理,353
东北林业大学,理科,土木工程,356
东北林业大学,理科,电子信息类（电子信息工程、通信工程）,355
东北林业大学,理科,工商管理类（工商管理、市场营销、会计学等6个专业）,355
东北林业大学,理科,计算机类（计算机科学与技术、软件工程等3个专业）,355
东北林业大学,理科,木材科学与工程,354
东北林业大学,理科,材料类（材料化学、高分子材料与工程）,354
东北林业大学,理科,机械类（机械设计制造及其自动化、机械电子工程）,354
东北林业大学,理科,电气类（电气工程及其自动化等2个专业）,354
东北林业大学,理科,工业工程类（工业工程等4个专业）,354
东北林业大学,理科,风景园林,353
东北林业大学,理科,环境科学,353
东北林业大学,理科,城乡规划,353
东北林业大学,理科,园林,353
东北林业大学,理科,化学类,353
东北林业大学,文科,法学,350
东北林业大学,文科,广告学,348
东北林业大学,文科,社会工作,342
东北农业大学,理科,化学生物学,351
东北农业大学,理科,计算机类（计算机科学与技术、物联网工程）,351
东北农业大学,理科,食品科学与工程类（食品科学与工程、食品质量与安全、乳品工程等4个专业）,351
东北农业大学,理科,土木工程,350
东北农业大学,理科,园林,349
东北农业大学,理科,工程管理,349
东北农业大学,理科,土地资源管理,349
东北农业大学,理科,风景园林,349
东北农业大学,文科,英语,348
东北农业大学,文科,行政管理,344
南京理工大学,理科,应用物理学,381
南京理工大学,理科,探测制导与控制技术,381
南京理工大学,理科,特种能源技术与工程,381
南京理工大学,理科,计算机类（计算机科学与技术、网络工程、软件工程、智能科学与技术）,381
南京理工大学,理科,机械工程（创新实践班）,381
南京理工大学,理科,自动化类（自动化、轨道交通信号与控制）,381
南京理工大学,理科,电气类（电气工程及其自动化、智能电网信息工程）,381
南京理工大学,理科,工业设计,380
南京理工大学,理科,经济学类（金融学、国际经济与贸易）,380
南京理工大学,理科,电子信息类（通信工程、电子信息工程、电子科学与技术、光电信息科学与工程、微电子科学与工程）,380
南京理工大学,理科,数学与应用数学,379
南京理工大学,理科,环境工程,379
南京理工大学,理科,英语,379
南京理工大学,理科,材料类（材料科学与工程、材料物理、纳米材料与技术）,379
南京理工大学,理科,光电信息科学与工程,378
南京理工大学,理科,飞行器设计与工程,378
南京理工大学,理科,工商管理类（会计学、工商管理、人力资源管理）,378
南京理工大学,理科,机械类（机械工程、车辆工程、工业工程）,378
南京理工大学,理科,能源动力类（新能源科学与工程、建筑环境与能源应用工程、能源与动力工程）,378
南京理工大学,理科,兵器类（武器系统与工程、弹药工程与爆炸技术）,378
南京理工大学,理科,化工与制药类（化学工程与工艺、制药工程、材料化学、安全工程、高分子材料与工程、应用化学）,378
南京理工大学,理科,电子信息工程（创新实践班）,378
南京理工大学,理科,机械类（中外合作办学）（机械工程）,357
南京理工大学,理科,材料类（中外合作办学）（材料科学与工程）,356
南京理工大学,理科,机械类（中外合作办学）（工业设计）,356
南京理工大学,文科,英语,375
南京理工大学,文科,广播电视学,371
南京理工大学,文科,公共事业管理,370
南京理工大学,文科,法学,369
对外经贸大学,理科,金融学类（金融学、金融工程、投资学）,388
对外经贸大学,理科,金融工程（量化金融实验班）,388
对外经贸大学,理科,金融数学,387
对外经贸大学,理科,金融学类（金融学（国际金融与市场）、经济与金融）,387
对外经贸大学,理科,国际经济与贸易（国际组织人才基地班）,387
对外经贸大学,理科,保险学,386
对外经贸大学,理科,数据科学与大数据技术,386
对外经贸大学,理科,经济统计学,386
对外经贸大学,理科,法学类（法学）,386
对外经贸大学,理科,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,386
对外经贸大学,理科,精算学,385
对外经贸大学,理科,公共管理类（海关管理、行政管理、公共事业管理）,385
对外经贸大学,理科,电子商务类,385
对外经贸大学,文科,经济学类,385
对外经贸大学,文科,金融学类（金融学（国际金融与市场）、经济与金融）,385
对外经贸大学,文科,经济统计学,383
对外经贸大学,文科,金融学类（金融学、金融工程、投资学）,383
对外经贸大学,文科,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,383
对外经贸大学,文科,法学类（法学）,382
对外经贸大学,文科,外国语言文学类（商务英语、翻译、英语）,382
对外经贸大学,文科,公共管理类（海关管理、行政管理、公共事业管理）,381
哈尔滨工业大学,理科,计算机类（计算机科学与技术、信息安全、物联网工程等5个专业）,386
哈尔滨工业大学,理科,建筑学,384
哈尔滨工业大学,理科,工科试验班（工程力学、复合材料与工程）,384
哈尔滨工业大学,理科,自动化类（自动化等2个专业）,384
哈尔滨工业大学,理科,材料科学与工程,383
哈尔滨工业大学,理科,电气工程及其自动化,383
哈尔滨工业大学,理科,软件工程,383
哈尔滨工业大学,理科,飞行器设计与工程,383
哈尔滨工业大学,理科,电子信息类（电子科学与技术、微电子科学与工程、光电信息科学与工程）,383
哈尔滨工业大学,理科,光电信息科学与工程,382
哈尔滨工业大学,理科,经济管理试验班（信息管理与信息系统、大数据管理与应用、电子商务、工商管理、市场营销、会计学、财务管理、金融学、国际经济与贸易）,382
哈尔滨工业大学,理科,环境科学与工程类（环境工程、环境科学）,382
哈尔滨工业大学,理科,工科试验班（通信工程、电磁场与无线技术、电子信息工程、信息对抗技术、遥感科学与技术）,382
哈尔滨工业大学,理科,机械类（机械设计制造及其自动化、机械电子工程、工业设计等5个专业）,382
哈尔滨工业大学,理科,数学类（数学与应用数学、信息与计算科学等3个专业）,382
哈尔滨工业大学,理科,化学类（化学等2个专业）,382
哈尔滨工业大学,理科,材料成型及控制工程,381
哈尔滨工业大学,理科,城乡规划,381
哈尔滨工业大学,理科,工科试验班（道路桥梁与渡河工程、交通工程、交通设备与控制工程）,381
哈尔滨工业大学,理科,工科试验班（测控技术与仪器、精密仪器、光电信息科学与工程）,381
哈尔滨工业大学,理科,工科试验班（化学工程与工艺、能源化学工程、高分子材料与工程、食品科学与工程、应用化学）,381
哈尔滨工业大学,理科,能源动力类（能源与动力工程等3个专业）,381
哈尔滨工业大学,理科,土木类（土木工程、城市地下空间工程等3个专业）,381
哈尔滨工业大学,理科,生物科学类（生物技术等2个专业）,381
哈尔滨工业大学,文科,英语,377
哈尔滨工业大学,文科,经济学类（经济学等2个专业）,377
哈尔滨工业大学,文科,法学,376
哈尔滨工业大学,文科,社会学类（社会学）,375
山东大学,理科,数学类（校本部）,383
山东大学,理科,物理学类（校本部）,381
山东大学,理科,计算机科学与技术（青岛校区）,380
山东大学,理科,电子信息类（青岛校区）,380
山东大学,理科,光电信息科学与工程（青岛校区）,379
山东大学,理科,生物科学类（青岛校区）,379
山东大学,理科,自动化类（校本部）,379
山东大学,理科,电气工程及其自动化（校本部）,379
山东大学,理科,临床医学（校本部）,379
山东大学,理科,软件工程（校本部）,379
山东大学,理科,环境科学与工程类（青岛校区）,378
山东大学,理科,化学类（校本部）,378
山东大学,理科,建筑学（校本部）,378
山东大学,理科,管理科学与工程类（校本部）,378
山东大学,理科,数字媒体技术（校本部）,378
山东大学,理科,微电子科学与工程（校本部）,378
山东大学,理科,材料类（校本部）,377
山东大学,理科,机械类（校本部）,377
山东大学,理科,能源动力类（校本部）,377
山东大学,理科,土木类（校本部）,377
山东大学,理科,城市地下空间工程（校本部）,377
山东大学,理科,药学类（校本部）,377
山东大学,理科,集成电路设计与集成系统（校本部）,377
山东大学,文科,经济学类（校本部）,381
山东大学,文科,法学类（青岛校区）,380
山东大学,文科,中国语言文学类（校本部）,379
山东大学,文科,英语（校本部）,379
山东大学,文科,社会学类（校本部）,378
山东大学,文科,新闻传播学类（校本部）,378
山东大学,文科,文化产业管理（校本部）,378
山东大学,文科,工商管理类（校本部）,378
山东大学,文科,汉语国际教育（校本部）,378
山东大学,文科,公共管理类（青岛校区）,377
山东大学,文科,政治学类（青岛校区）,377
山东大学,文科,哲学类（校本部）,377
山东大学,文科,外国语言文学类（俄语、德语、法语、西班牙语、日语、朝鲜语）（校本部）,377
山东大学,文科,历史学类（校本部）,377
山东大学,文科,旅游管理类（校本部）,377
西安交通大学,理科,工科试验班（钱学森班）（兴庆校区）,390
西安交通大学,理科,会计学（ACCA）（兴庆校区）,389
西安交通大学,理科,工科试验班（人工智能）（兴庆校区）,389
西安交通大学,理科,工科试验班（管工贯通）（兴庆校区）,387
西安交通大学,理科,工科试验班（电类）（含电气工程及其自动化、测控技术与仪器、信息工程、电子科学与技术、微电子科学与工程、物联网工程、计算机科学与技术、自动化、软件工程、生物医学工程）（办学地点：兴庆校区）,386
西安交通大学,理科,经济学类（雁塔校区）,385
西安交通大学,理科,工科试验班（机类）（兴庆校区）,385
西安交通大学,文科,外国语言文学类（兴庆校区）,381
中国海洋大学,理科,海洋科学,376
中国海洋大学,理科,计算机科学与技术,375
中国海洋大学,理科,英语,374
中国海洋大学,理科,法学,374
中国海洋大学,理科,金融学,374
中国海洋大学,理科,港口航道与海岸工程,374
中国海洋大学,理科,法语,373
中国海洋大学,理科,通信工程,373
中国海洋大学,理科,海洋技术,373
中国海洋大学,理科,勘查技术与工程,373
中国海洋大学,理科,电子信息工程,373
中国海洋大学,理科,生物技术,373
中国海洋大学,理科,光电信息科学与工程,373
中国海洋大学,理科,财务管理,373
中国海洋大学,理科,国际经济与贸易,373
中国海洋大学,理科,自动化,373
中国海洋大学,理科,经济学,373
中国海洋大学,理科,轮机工程,373
中国海洋大学,理科,化学工程与工艺,372
中国海洋大学,理科,水产养殖学,372
中国海洋大学,理科,药学,372
中国海洋大学,理科,地质学,372
中国海洋大学,理科,物理学,372
中国海洋大学,理科,地球信息科学与技术,372
中国海洋大学,理科,电子信息科学与技术,372
中国海洋大学,理科,高分子材料与工程,372
中国海洋大学,理科,生物科学,372
中国海洋大学,理科,大气科学,372
中国海洋大学,理科,海洋渔业科学与技术,372
中国海洋大学,理科,海洋资源与环境,372
中国海洋大学,理科,化学,372
中国海洋大学,理科,船舶与海洋工程,372
中国海洋大学,理科,工程管理,372
中国海洋大学,理科,数学类,372
中国海洋大学,理科,食品科学与工程类,372
中国海洋大学,文科,法语,376
中国海洋大学,文科,日语,374
中国海洋大学,文科,法学,372
中国海洋大学,文科,文化产业管理,372
中国海洋大学,文科,政治学与行政学,371
中国海洋大学,文科,新闻传播学类,371
中国海洋大学,文科,工商管理,371
中国药科大学,理科,药学（基础药学理科基地）,372
中国药科大学,理科,药学（国家生命科学与技术人才培养基地）,369
中国药科大学,理科,临床药学,367
中国药科大学,理科,英语（医药）,365
中国药科大学,理科,药学类（生物技术、海洋药学）,364
中国药科大学,理科,生物制药,362
中国药科大学,理科,药学类（药学、药物制剂、药物分析、药物化学）,362
中国药科大学,理科,化工与制药类（制药工程、食品质量与安全、环境科学）,362
中国药科大学,理科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统（医药大数据））（医药）,361
中国药科大学,理科,中药学类（中药学、中药资源与开发、中药制药）,361
中国药科大学,理科,药学类（中外合作办学）（药学）,356
中国药科大学,文科,英语（医药）,359
中国药科大学,文科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统（医药大数据））（医药）,359
北京体育大学,理科,运动人体科学（运动健康）,365
北京体育大学,理科,新闻学,357
北京体育大学,理科,经济学,355
