school,major,2017,2018,2019,2020,rankEstimatedByPoly,rankEstimatedBySVR,avg,cov
南京师范大学,中国语言文学类（汉语言文学、秘书学）（含国家文科基地班）,2016.0,2016.0,2016.0,2016.0,2014.0,2011.0,2016.0,0.0
南京师范大学,英语（双外语）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
南京师范大学,会计学（金陵女子学院）,2366.5,2176.0,2557.0,2366.5,2442.0,2477.0,2366.5,155.5425986667318
南京师范大学,翻译（双外语）,2355.0,2355.0,2355.0,2355.0,2350.0,2361.0,2355.0,0.0
南京师范大学,新闻传播学类（新闻学、广播电视学、广告学、网络与新媒体）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
南京师范大学,英语（金陵女子学院）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
南京师范大学,外国语言文学类（俄语、西班牙语、法语、日语、朝鲜语）（双外语）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
南京师范大学,社会学,2937.0,2768.0,3106.0,2937.0,2997.0,3052.0,2937.0,137.9879221767857
南京师范大学,教育学类（学前教育、小学教育）（师范）,2768.0,2768.0,2768.0,2768.0,2760.0,2784.0,2768.0,0.0
南京师范大学,古典文献学,2806.5,2768.0,2845.0,2806.5,2814.0,2845.0,2806.5,31.43511836571745
南京师范大学,工商管理类（工商管理、人力资源管理）,2984.0,2768.0,3200.0,2984.0,3063.0,3127.0,2984.0,176.36326148038881
南京师范大学,劳动与社会保障（金陵女子学院）,2865.0,2768.0,2962.0,2865.0,2896.0,2937.0,2865.0,79.20016834998943
南京师范大学,财务管理（金陵女子学院）,2984.0,2768.0,3200.0,2984.0,3063.0,3127.0,2984.0,176.36326148038881
南京师范大学,英语（金陵女子学院）（单列专业）,6958.0,6958.0,6958.0,6958.0,6968.0,6913.0,6958.0,0.0
北京外国语大学,西班牙语（商务）,221.0,221.0,221.0,221.0,230.0,231.0,221.0,0.0
北京外国语大学,外交学（国际组织与全球治理）,685.0,685.0,685.0,685.0,693.0,692.0,685.0,0.0
北京外国语大学,汉语言文学,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
北京外国语大学,汉语国际教育,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
北京外国语大学,政治学类（外交学）（中外合作办学）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
中国矿业大学（北京）,法学（第一、二学年在昌平区沙河校区，第三、四学年在学院路校区学习）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
中国矿业大学（北京）,英语（第一、二学年在昌平区沙河校区，第三、四学年在学院路校区学习）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
中国矿业大学（北京）,行政管理（第一、二学年在昌平区沙河校区，第三、四学年在学院路校区学习）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
浙江理工大学,经济与贸易类（下沙校区）,9571.0,9571.0,9571.0,9571.0,9631.0,9596.0,9571.0,0.0
浙江理工大学,公共管理类（下沙校区）,10082.0,10082.0,10082.0,10082.0,10149.0,10112.0,10082.0,0.0
浙江理工大学,工商管理类（下沙校区）,10082.0,10082.0,10082.0,10082.0,10149.0,10112.0,10082.0,0.0
浙江理工大学,外国语言文学类（下沙校区）,10578.0,10578.0,10578.0,10578.0,10651.0,10601.0,10578.0,0.0
浙江理工大学,新闻传播学类（下沙校区）,10578.0,10578.0,10578.0,10578.0,10651.0,10601.0,10578.0,0.0
华东政法大学,法学类（松江校区）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
华东政法大学,新闻传播学类（松江校区）,1011.0,1011.0,1011.0,1011.0,1017.0,1007.0,1011.0,0.0
华东政法大学,法学类（卓越法律人才实验班）（松江校区）,1011.0,1011.0,1011.0,1011.0,1017.0,1007.0,1011.0,0.0
华东政法大学,工商管理（松江校区）,1011.0,1011.0,1011.0,1011.0,1017.0,1007.0,1011.0,0.0
华东政法大学,公共管理类（松江校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
华东政法大学,英语（松江校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
华东政法大学,日语（松江校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
华东政法大学,翻译（松江校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
华东政法大学,德语（松江校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
上海外国语大学,西班牙语（主校区）,132.0,132.0,132.0,132.0,141.0,138.0,132.0,0.0
上海外国语大学,德语（主校区）,449.0,449.0,449.0,449.0,458.0,462.0,449.0,0.0
上海外国语大学,法语（主校区）,506.0,506.0,506.0,506.0,515.0,518.0,506.0,0.0
上海外国语大学,捷克语（主校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
上海外国语大学,葡萄牙语（主校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
上海外国语大学,国际经济与贸易（主校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
上海外国语大学,日语（主校区）,639.0,639.0,639.0,639.0,647.0,648.0,639.0,0.0
上海外国语大学,英语（主校区）,685.0,685.0,685.0,685.0,693.0,692.0,685.0,0.0
上海外国语大学,会计学（主校区）,685.0,685.0,685.0,685.0,693.0,692.0,685.0,0.0
上海外国语大学,俄语（主校区）,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
上海外国语大学,意大利语（主校区）,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
上海外国语大学,法学（主校区）,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
上海外国语大学,广告学（主校区）,771.0,771.0,771.0,771.0,778.0,776.0,771.0,0.0
上海外国语大学,翻译（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,汉语国际教育（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,公共关系学（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,金融学（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,网络与新媒体（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,国际政治（主校区）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
上海外国语大学,商务英语（主校区）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
上海外国语大学,信息管理与信息系统（主校区）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
上海外国语大学,工商管理（主校区）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
上海外国语大学,国际经济与贸易（日语国贸）（主校区）,933.0,933.0,933.0,933.0,939.0,932.0,933.0,0.0
东华大学,工业设计（松江校区）,1259.0,1259.0,1259.0,1259.0,1263.0,1248.0,1259.0,0.0
东华大学,经济与贸易类（延安路校区）,2016.0,2016.0,2016.0,2016.0,2014.0,2011.0,2016.0,0.0
东华大学,社会科学试验班（法学、行政管理）（松江校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
东华大学,经济管理试验班（含市场营销等6个专业）（延安路校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
东华大学,新闻传播学类（松江校区）,2355.0,2355.0,2355.0,2355.0,2350.0,2361.0,2355.0,0.0
东华大学,英语（松江校区）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
东华大学,日语（松江校区）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
北京工商大学,金融学类（良乡校区）,8595.0,8595.0,8595.0,8595.0,8637.0,8581.0,8595.0,0.0
北京工商大学,外国语言文学类（良乡校区）,9067.0,9067.0,9067.0,9067.0,9118.0,9075.0,9067.0,0.0
北京工商大学,经济学类（经贸）（良乡校区）,9067.0,9067.0,9067.0,9067.0,9118.0,9075.0,9067.0,0.0
华东理工大学,国际经济与贸易（先在奉贤校区学习，后在徐汇校区学习）,847.0,847.0,847.0,847.0,854.0,849.0,847.0,0.0
华东理工大学,经济学类（先在奉贤校区学习，后在徐汇校区学习）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
华东理工大学,工商管理类（先在奉贤校区学习，后在徐汇校区学习）,1669.0,1669.0,1669.0,1669.0,1670.0,1657.0,1669.0,0.0
华东理工大学,工业设计（先在奉贤校区学习，后在徐汇校区学习）,2016.0,2016.0,2016.0,2016.0,2014.0,2011.0,2016.0,0.0
华东理工大学,法学（先在奉贤校区学习，后在徐汇校区学习）,2016.0,2016.0,2016.0,2016.0,2014.0,2011.0,2016.0,0.0
华东理工大学,风景园林（先在奉贤校区学习，后在徐汇校区学习）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
华东理工大学,外国语言文学类（先在奉贤校区学习，后在徐汇校区学习）,2557.0,2557.0,2557.0,2557.0,2551.0,2569.0,2557.0,0.0
华东理工大学,公共管理类（先在奉贤校区学习，后在徐汇校区学习）,2768.0,2768.0,2768.0,2768.0,2760.0,2784.0,2768.0,0.0
同济大学,管理科学与工程类,221.0,221.0,221.0,221.0,230.0,231.0,221.0,0.0
上海交通大学,经济管理试验班（含金融学等专业）,78.5,132.0,25.0,78.5,62.0,58.0,78.5,43.682567079633344
南京财经大学,经济学,7818.0,8191.0,7445.0,7818.0,7698.0,7621.0,7818.0,304.5532246860418
重庆大学,人文科学试验班（汉语言文学、历史学、哲学、法学）（重庆大学A区）,1259.0,1259.0,1259.0,1259.0,1263.0,1248.0,1259.0,0.0
重庆大学,法学类（虎溪校区）,1259.0,1259.0,1259.0,1259.0,1263.0,1248.0,1259.0,0.0
重庆大学,风景园林（重庆大学B区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
重庆大学,经济学类（虎溪校区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
重庆大学,外国语言文学类（虎溪校区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
重庆大学,新闻传播学类（虎溪校区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
重庆大学,公共管理类（虎溪校区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
西南大学,经济学类,3524.5,3184.0,3865.0,3524.5,3647.0,3734.0,3524.5,278.0170858058907
西南大学,思想政治教育,3751.0,3637.0,3865.0,3751.0,3783.0,3826.0,3751.0,93.08061022576076
西南大学,学前教育,3894.0,3894.0,3894.0,3894.0,3880.0,3901.0,3894.0,0.0
西南大学,工商管理类,3879.5,3894.0,3865.0,3879.5,3860.0,3879.0,3879.5,11.839200423452027
南京工业大学,知识产权,11580.5,11061.0,12100.0,11580.5,11897.0,11837.0,11580.5,424.1699737919537
南京工业大学,工业工程,12641.5,11589.0,13694.0,12641.5,13179.0,13124.0,12641.5,859.3626514264316
南京工业大学,公共管理类（公共事业管理、行政管理）,11589.0,11589.0,11589.0,11589.0,11663.0,11602.0,11589.0,0.0
南京工业大学,工商管理类（工商管理、市场营销、会计学、人力资源管理）,11589.0,11589.0,11589.0,11589.0,11663.0,11602.0,11589.0,0.0
南京工业大学,管理科学与工程类（信息管理与信息系统、工程管理）,11589.0,11589.0,11589.0,11589.0,11663.0,11602.0,11589.0,0.0
大连理工大学,公共事业管理（报考该专业均须登录院校招生网查询具体要求，详询院校）,3184.0,3184.0,3184.0,3184.0,3173.0,3204.0,3184.0,0.0
大连理工大学,英语（英语、翻译）（报考该专业均须登录院校招生网查询具体要求，详询院校）,3184.0,3184.0,3184.0,3184.0,3173.0,3204.0,3184.0,0.0
大连理工大学,新闻传播学类（报考该专业均须登录院校招生网查询具体要求，详询院校）,3637.0,3637.0,3637.0,3637.0,3624.0,3651.0,3637.0,0.0
大连理工大学,哲学（报考该专业均须登录院校招生网查询具体要求，详询院校）,3637.0,3637.0,3637.0,3637.0,3624.0,3651.0,3637.0,0.0
大连理工大学,日语（报考该专业均须登录院校招生网查询具体要求，详询院校）,3637.0,3637.0,3637.0,3637.0,3624.0,3651.0,3637.0,0.0
辽宁大学,德语（蒲河校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
辽宁大学,汉语言文学（蒲河校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
辽宁大学,法学（蒲河校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
辽宁大学,劳动与社会保障（蒲河校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
辽宁大学,金融学类（金融学、保险学）（蒲河校区）,6193.0,6193.0,6193.0,6193.0,6192.0,6157.0,6193.0,0.0
辽宁大学,英语（蒲河校区）,6193.0,6193.0,6193.0,6193.0,6192.0,6157.0,6193.0,0.0
辽宁大学,行政管理（蒲河校区）,6565.0,6565.0,6565.0,6565.0,6569.0,6524.0,6565.0,0.0
辽宁大学,新闻学（蒲河校区）,6565.0,6565.0,6565.0,6565.0,6569.0,6524.0,6565.0,0.0
辽宁大学,档案学（蒲河校区）,6565.0,6565.0,6565.0,6565.0,6569.0,6524.0,6565.0,0.0
辽宁大学,广告学（蒲河校区）,6565.0,6565.0,6565.0,6565.0,6569.0,6524.0,6565.0,0.0
南京大学,经济管理试验班（经济学、金融学、金融工程、保险学、经济学（产业经济学）、工商管理、市场营销、会计学、财务管理、电子商务、工商管理（人力资源）、国际经济与贸易）（仙林校区）,221.0,221.0,221.0,221.0,230.0,231.0,221.0,0.0
南京大学,外国语言文学类（英语、德语、法语、西班牙语）（仙林校区）,449.0,449.0,449.0,449.0,458.0,462.0,449.0,0.0
南京大学,人文科学试验班（哲学、汉语国际教育、汉语言文学、新闻学、广播电视学、广告学、历史学、考古学、考古学（文物鉴定））（人文艺术传播类）（仙林校区）,449.0,449.0,449.0,449.0,458.0,462.0,449.0,0.0
南京大学,社会科学试验班（法学、社会学、社会工作、应用心理学、政治学与行政学、行政管理、劳动与社会保障、国际政治、图书馆学、档案学、编辑出版学、信息管理与信息系统）（仙林校区）,449.0,449.0,449.0,449.0,458.0,462.0,449.0,0.0
江南大学,金融学（蠡湖校区）,3637.0,3637.0,3637.0,3637.0,3624.0,3651.0,3637.0,0.0
江南大学,教育学类（小学教育、教育技术学）（师范）（蠡湖校区）,3894.0,3894.0,3894.0,3894.0,3880.0,3901.0,3894.0,0.0
江南大学,汉语言文学（蠡湖校区）,4158.0,4158.0,4158.0,4158.0,4144.0,4157.0,4158.0,0.0
江南大学,日语（蠡湖校区）,4158.0,4158.0,4158.0,4158.0,4144.0,4157.0,4158.0,0.0
江南大学,国际经济与贸易（蠡湖校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
江南大学,英语（蠡湖校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
江南大学,工商管理类（会计学、工商管理）（蠡湖校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
江南大学,法学类（法学、社会工作）（蠡湖校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
江南大学,工业工程（蠡湖校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
江南大学,工商管理类（中外合作办学）（工商管理）（蠡湖校区）,8191.0,8191.0,8191.0,8191.0,8225.0,8159.0,8191.0,0.0
南京航空航天大学,经济与贸易类（国际经济与贸易、金融学）,1669.0,1669.0,1669.0,1669.0,1670.0,1657.0,1669.0,0.0
南京航空航天大学,工商管理类（会计学、工商管理、市场营销）,1838.0,1838.0,1838.0,1838.0,1837.0,1829.0,1838.0,0.0
安徽大学,会计学（磬苑校区）,3894.0,3894.0,3894.0,3894.0,3880.0,3901.0,3894.0,0.0
安徽大学,英语（磬苑校区）,4158.0,4158.0,4158.0,4158.0,4144.0,4157.0,4158.0,0.0
安徽大学,中国语言文学类（龙河校区）,4198.5,4158.0,4239.0,4198.5,4200.0,4219.0,4198.5,33.0681115275729
安徽大学,新闻传播学类（磬苑校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
安徽大学,德语（磬苑校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
安徽大学,日语（磬苑校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
安徽大学,法学类（磬苑校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
安徽大学,历史学类（龙河校区）,4625.0,4731.0,4519.0,4625.0,4570.0,4556.0,4625.0,86.54863757833895
安徽大学,哲学类（龙河校区）,4804.0,4731.0,4877.0,4804.0,4819.0,4823.0,4804.0,59.604250407724
安徽大学,管理科学与工程类（龙河校区）,4804.0,4731.0,4877.0,4804.0,4819.0,4823.0,4804.0,59.604250407724
安徽大学,经济学类（磬苑校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
安徽大学,工商管理类（磬苑校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
安徽大学,西班牙语（磬苑校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
安徽大学,政治学类（磬苑校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
厦门大学,会计学（思明校区）,396.0,396.0,396.0,396.0,405.0,409.0,396.0,0.0
厦门大学,法语（思明校区）,506.0,506.0,506.0,506.0,515.0,518.0,506.0,0.0
厦门大学,法学类（思明校区）,506.0,506.0,506.0,506.0,515.0,518.0,506.0,0.0
厦门大学,经济学类（思明校区）,506.0,506.0,506.0,506.0,515.0,518.0,506.0,0.0
厦门大学,英语（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,西班牙语（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,新闻传播学类（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,人文科学试验班（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,公共管理类（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,政治学类（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
厦门大学,德语（思明校区）,582.0,582.0,582.0,582.0,590.0,592.0,582.0,0.0
福州大学,法学（旗山校区）,4158.0,4158.0,4158.0,4158.0,4144.0,4157.0,4158.0,0.0
福州大学,金融学（第一学年在福州市怡山校区学习）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
福州大学,物流管理（第一学年在福州市怡山校区学习）,4967.0,5057.0,4877.0,4967.0,4920.0,4901.0,4967.0,73.48469228349535
福州大学,日语（旗山校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
福州大学,英语（旗山校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
福州大学,汉语言文学（旗山校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
南昌大学,中国语言文学类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
南昌大学,法学类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
南昌大学,工商管理类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
南昌大学,历史学（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
南昌大学,新闻学（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
南昌大学,英语（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
南昌大学,日语（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
南昌大学,劳动与社会保障（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
郑州大学,法学类,4565.5,4731.0,4400.0,4565.5,4487.0,4466.0,4565.5,135.13018414353866
华中科技大学,建筑类（建筑学、城乡规划、风景园林）,949.0,933.0,965.0,949.0,963.0,954.0,949.0,13.063945294843617
华中科技大学,新闻传播学类（新闻学、广播电视学、广告学）,988.0,1011.0,965.0,988.0,983.0,975.0,988.0,18.7794213613377
华中科技大学,工商管理类（含工商管理、市场营销、财务管理等5个专业）,988.0,1011.0,965.0,988.0,983.0,975.0,988.0,18.7794213613377
华中科技大学,公共管理类,1097.5,1130.0,1065.0,1097.5,1088.0,1076.0,1097.5,26.536138880151096
华中科技大学,中国语言文学类（汉语言文学、汉语国际教育）,1101.5,1130.0,1073.0,1101.5,1094.0,1082.0,1101.5,23.27015255644019
浙江工业大学,英语（朝晖校区）,9067.0,9067.0,9067.0,9067.0,9118.0,9075.0,9067.0,0.0
浙江工业大学,法学类（朝晖校区）,9723.5,10082.0,9365.0,9723.5,9630.0,9676.0,9723.5,292.71402426258976
湖北大学,国际经济与贸易（第一学年在阳逻校区学习）,11260.0,10578.0,11942.0,11260.0,11644.0,11596.0,11260.0,556.8506681927091
湖北大学,外国语言文学类（武昌校区）,10578.0,10578.0,10578.0,10578.0,10651.0,10601.0,10578.0,0.0
中南大学,法学类（含法学等两个专业）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
中南大学,中国语言文学类（含汉语言文学等三个专业）,1533.0,1533.0,1533.0,1533.0,1535.0,1520.0,1533.0,0.0
中南大学,金融学类（含金融学等十个专业）,1669.0,1669.0,1669.0,1669.0,1670.0,1657.0,1669.0,0.0
中南大学,外国语言文学类（含英语、法语等四个专业）,1669.0,1669.0,1669.0,1669.0,1670.0,1657.0,1669.0,0.0
湖南师范大学,政治学与行政学,4417.5,4435.0,4400.0,4417.5,4397.0,4400.0,4417.5,14.288690166235206
华南理工大学,中国语言文学类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
华南理工大学,法学类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
华南理工大学,工商管理类（前湖校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
华南理工大学,历史学（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
华南理工大学,新闻学（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
华南理工大学,英语（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
华南理工大学,日语（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
华南理工大学,劳动与社会保障（前湖校区）,5809.0,5809.0,5809.0,5809.0,5803.0,5777.0,5809.0,0.0
上海师范大学,世界史,4716.0,4731.0,4701.0,4716.0,4697.0,4692.0,4716.0,12.24744871391589
上海师范大学,文化产业管理,4716.0,4731.0,4701.0,4716.0,4697.0,4692.0,4716.0,12.24744871391589
西南交通大学,法学（成都九里校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
西南交通大学,汉语国际教育（成都犀浦校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
西南交通大学,新闻传播学类（成都犀浦校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
西南交通大学,外国语言文学类（成都犀浦校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
西南交通大学,公共事业管理（成都九里校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
西南交通大学,政治学与行政学（成都九里校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
西南交通大学,思想政治教育（成都犀浦校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
西南交通大学,应用心理学（成都犀浦校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
西南交通大学,汉语言文学（成都犀浦校区）,5421.0,5421.0,5421.0,5421.0,5412.0,5393.0,5421.0,0.0
西南财经大学,金融学（柳州校区）,1011.0,1011.0,1011.0,1011.0,1017.0,1007.0,1011.0,0.0
西南财经大学,审计学（柳州校区）,1130.0,1130.0,1130.0,1130.0,1135.0,1122.0,1130.0,0.0
西南财经大学,保险学（柳州校区）,1259.0,1259.0,1259.0,1259.0,1263.0,1248.0,1259.0,0.0
西南财经大学,财务管理（柳州校区）,1259.0,1259.0,1259.0,1259.0,1263.0,1248.0,1259.0,0.0
西南财经大学,会计学（柳州校区）,1392.0,1392.0,1392.0,1392.0,1395.0,1380.0,1392.0,0.0
西南财经大学,国际经济与贸易（双语培养）（柳州校区）,1533.0,1533.0,1533.0,1533.0,1535.0,1520.0,1533.0,0.0
西南财经大学,经济学（基地班）（柳州校区）,1669.0,1669.0,1669.0,1669.0,1670.0,1657.0,1669.0,0.0
西南财经大学,工商管理（柳州校区）,1838.0,1838.0,1838.0,1838.0,1837.0,1829.0,1838.0,0.0
西南财经大学,税收学（柳州校区）,1838.0,1838.0,1838.0,1838.0,1837.0,1829.0,1838.0,0.0
西南财经大学,国际商务（双语培养）（柳州校区）,1838.0,1838.0,1838.0,1838.0,1837.0,1829.0,1838.0,0.0
西南财经大学,电子商务（支付结算）（柳州校区）,2016.0,2016.0,2016.0,2016.0,2014.0,2011.0,2016.0,0.0
西南财经大学,信用管理（柳州校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
西南财经大学,市场营销（柳州校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
西南财经大学,财政学（柳州校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
西南财经大学,法学（柳州校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
西南财经大学,商务英语（柳州校区）,2176.0,2176.0,2176.0,2176.0,2173.0,2176.0,2176.0,0.0
西南财经大学,人力资源管理（柳州校区）,2355.0,2355.0,2355.0,2355.0,2350.0,2361.0,2355.0,0.0
西南财经大学,行政管理（柳州校区）,2355.0,2355.0,2355.0,2355.0,2350.0,2361.0,2355.0,0.0
青岛大学,德语（浮山校区）,7758.0,7758.0,7758.0,7758.0,7783.0,7714.0,7758.0,0.0
青岛大学,朝鲜语（浮山校区）,8595.0,8595.0,8595.0,8595.0,8637.0,8581.0,8595.0,0.0
青岛大学,经济学类（金家岭校区）,9067.0,9067.0,9067.0,9067.0,9118.0,9075.0,9067.0,0.0
青岛大学,法学（浮山校区）,9067.0,9067.0,9067.0,9067.0,9118.0,9075.0,9067.0,0.0
青岛大学,汉语言文学（浮山校区）,9571.0,9571.0,9571.0,9571.0,9631.0,9596.0,9571.0,0.0
西北大学,经济学（基地班）（长安校区）,3894.0,3894.0,3894.0,3894.0,3880.0,3901.0,3894.0,0.0
西北大学,历史学（基地班）（太白校区）,4435.0,4435.0,4435.0,4435.0,4421.0,4426.0,4435.0,0.0
西北大学,国际经济与贸易（长安校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
西北大学,历史学类（太白校区）,4625.0,4731.0,4519.0,4625.0,4570.0,4556.0,4625.0,86.54863757833895
西北大学,工商管理类（长安校区）,4731.0,4731.0,4731.0,4731.0,4718.0,4715.0,4731.0,0.0
西北大学,哲学（长安校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
西北大学,社会工作（长安校区）,5057.0,5057.0,5057.0,5057.0,5045.0,5034.0,5057.0,0.0
