学校,科类,专业,最低分
武汉科技大学,理科,计算机类,369
武汉科技大学,理科,能源与动力工程,368
武汉科技大学,理科,电子信息类,368
武汉科技大学,理科,冶金工程,367
武汉科技大学,理科,机械类,367
武汉科技大学,理科,金属材料工程,367
武汉科技大学,理科,机器人工程,367
武汉科技大学,理科,管理科学与工程类,367
武汉科技大学,理科,无机非金属材料工程,366
武汉科技大学,理科,车辆工程,366
杭州电子科技大学,理科,计算机类,378
杭州电子科技大学,理科,网络工程,377
杭州电子科技大学,理科,信息安全,376
杭州电子科技大学,理科,电子信息类,376
杭州电子科技大学,理科,自动化,375
杭州电子科技大学,理科,信息对抗技术,375
杭州电子科技大学,理科,智能科学与技术,375
杭州电子科技大学,理科,智能制造工程,375
杭州电子科技大学,理科,通信工程,374
杭州电子科技大学,理科,材料科学与工程,374
长安大学,理科,车辆工程,379
长安大学,理科,交通工程,377
长安大学,理科,道路桥梁与渡河工程,377
长安大学,理科,能源与动力工程,376
长安大学,理科,计算机类,376
长安大学,理科,交通运输,376
长安大学,理科,人工智能,376
长安大学,理科,电气工程及其自动化,375
长安大学,理科,数学类,375
长安大学,理科,环境科学与工程类,375
长安大学,理科,自动化类,375
长安大学,理科,物流管理,374
长安大学,理科,工程力学,374
长安大学,理科,物流工程,374
长安大学,理科,建筑类,374
长安大学,理科,经济学类,374
长安大学,理科,材料类,374
长安大学,理科,管理科学与工程类,374
长安大学,理科,工商管理类,374
长安大学,理科,机械类,374
长安大学,理科,水利类,374
长安大学,理科,测绘类,374
长安大学,理科,土木类,374
长安大学,理科,地质学类,374
长安大学,文科,法学,372
长安大学,文科,英语,372
长安大学,文科,新闻传播学类,372
长安大学,文科,公共管理类,371
华侨大学,理科,新闻传播学类,365
华侨大学,理科,建筑学,362
华侨大学,理科,金融学,362
华侨大学,理科,法学,362
华侨大学,理科,统计学,361
华侨大学,理科,软件工程,361
华侨大学,理科,财务管理,361
华侨大学,理科,计算机类,361
华侨大学,理科,人工智能,361
华侨大学,理科,电气工程及其自动化,360
华侨大学,理科,数学类,360
华侨大学,理科,经济学类,359
华侨大学,理科,机械工程,358
华侨大学,理科,给排水科学与工程,358
华侨大学,理科,工商管理类,358
华侨大学,理科,电子信息类,358
华侨大学,理科,环境科学与工程类,358
华侨大学,理科,车辆工程,357
华侨大学,理科,社会学,357
华侨大学,理科,生物工程,357
华侨大学,文科,新闻传播学类,359
华侨大学,文科,中国语言文学类,359
华侨大学,文科,法学,357
华侨大学,文科,财务管理,356
华侨大学,文科,金融学,355
华侨大学,文科,经济学类,355
华侨大学,文科,汉语国际教育,354
华侨大学,文科,英语,354
华侨大学,文科,旅游管理类,354
华侨大学,文科,工商管理类,353
西安电子科技大学,理科,计算机类,392
西安电子科技大学,理科,自动化类,392
西安电子科技大学,理科,电子信息类,392
兰州大学,理科,理论与应用力学,388
兰州大学,理科,数学类,388
兰州大学,理科,口腔医学,387
兰州大学,理科,生态学,387
兰州大学,理科,电子信息类,387
兰州大学,理科,土木工程,386
兰州大学,理科,经济学,386
兰州大学,理科,应用物理学,386
兰州大学,理科,经济学类,386
兰州大学,理科,物理学类,386
兰州大学,理科,大气科学类,386
兰州大学,理科,材料类,386
兰州大学,理科,预防医学,385
兰州大学,理科,医学检验技术,385
兰州大学,理科,核化工与核燃料工程,385
兰州大学,理科,应用化学,385
兰州大学,理科,知识产权,385
兰州大学,理科,英语,385
兰州大学,理科,工商管理类,385
兰州大学,理科,数字媒体技术,385
兰州大学,理科,药学,385
兰州大学,理科,环境科学与工程类,385
兰州大学,理科,化学类,385
兰州大学,理科,地理科学类,385
兰州大学,理科,生物科学类,385
兰州大学,理科,水利类,385
兰州大学,理科,基础医学,385
兰州大学,理科,生物信息学,385
兰州大学,文科,政治学类,382
兰州大学,文科,新闻传播学类,382
兰州大学,文科,法学,381
兰州大学,文科,哲学,380
兰州大学,文科,社会学,379
兰州大学,文科,民族学,378
兰州大学,文科,日语,378
兰州大学,文科,广告学,378
吉林大学,理科,临床医学（5+3一体化）（一院）,396
吉林大学,理科,车辆工程,392
吉林大学,理科,数学类（含数学与应用数学、信息与计算科学、金融数学、统计学）,392
吉林大学,理科,物理学类（含物理学、应用物理学、核物理、光电信息科学与工程）,392
吉林大学,理科,计算机类（含计算机科学与技术、物联网工程、网络空间安全）,392
吉林大学,理科,软件工程,391
吉林大学,理科,化学类（含化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺）,391
吉林大学,理科,电子信息类（含电子信息工程、电子科学与技术、微电子科学与工程、电子信息科学与技术、生物医学工程）,391
吉林大学,理科,数据科学与大数据技术,391
吉林大学,理科,自动化类（含自动化、机器人工程）,391
吉林大学,理科,临床医学（5+3一体化）（二院）,391
吉林大学,理科,临床医学（5+3一体化）（三院）,391
吉林大学,理科,英语,390
吉林大学,理科,能源与动力工程,390
吉林大学,理科,农业机械化及其自动化,390
吉林大学,理科,土木类（含土木工程、地质工程）,390
吉林大学,理科,食品科学与工程类（含食品科学与工程、食品质量与安全）,390
吉林大学,理科,环境科学与工程类（含环境科学、环境工程）,390
吉林大学,理科,工商管理类（含工商管理、市场营销、人力资源管理、信息管理与信息系统）,390
吉林大学,理科,机械类（含机械工程、工业工程、工程力学、智能制造工程）,390
吉林大学,理科,通信工程（含通信工程、信息工程、空间信息与数字技术）,390
吉林大学,理科,康复治疗学,389
吉林大学,理科,预防医学（五年）,389
吉林大学,理科,生物工程类（含生物工程、生物制药、药物制剂）,389
吉林大学,理科,交通运输类（含交通运输、交通工程、汽车服务工程、道路桥梁与渡河工程、物流工程）,389
吉林大学,理科,材料类（含材料科学与工程、无机非金属材料工程、材料成型及控制工程）,389
吉林大学,理科,水利类（含水文与水资源工程、地下水科学与工程）,389
吉林大学,理科,仿生科学与工程,389
吉林大学,理科,政治学与行政学（含政治学与行政学、国际政治、行政管理）,389
吉林大学,理科,勘查技术与工程（含勘查技术与工程、地理信息科学、地球物理学、测绘工程）,389
吉林大学,理科,物理学（中外合作办学）（单列代码）,373
吉林大学,文科,法学,394
吉林大学,文科,经济学类（含经济学、财政学、金融学、国际经济与贸易）,391
吉林大学,文科,汉语言文学,390
吉林大学,文科,新闻传播学类（含新闻学、广告学）,389
吉林大学,文科,政治学与行政学（含政治学与行政学、国际政治、行政管理）,389
吉林大学,文科,西班牙语,388
吉林大学,文科,哲学,388
吉林大学,文科,社会学类（含社会学、社会工作、劳动与社会保障）,388
吉林大学,文科,考古学（含考古学、文物与博物馆学）,388
吉林大学,文科,外交学,387
南京农业大学,理科,生物科学,383
南京农业大学,理科,金融学,382
南京农业大学,理科,投资学,382
南京农业大学,理科,人文地理与城乡规划,382
南京农业大学,理科,信息管理与信息系统,381
南京农业大学,理科,风景园林,381
南京农业大学,理科,会计学,380
南京农业大学,理科,日语,380
南京农业大学,理科,统计学,380
南京农业大学,理科,农林经济管理,380
南京农业大学,理科,工商管理类,380
南京农业大学,理科,人工智能,380
南京农业大学,理科,公共管理类,380
南京农业大学,理科,生物技术,379
南京农业大学,理科,英语,379
南京农业大学,理科,计算机科学与技术,379
南京农业大学,理科,国际经济与贸易,379
南京农业大学,理科,社会学类,379
南京农业大学,理科,数据科学与大数据技术,379
南京农业大学,理科,应用化学,378
南京农业大学,理科,农学,378
南京农业大学,理科,种子科学与工程,378
南京农业大学,理科,中药学,378
南京农业大学,理科,信息与计算科学,377
南京农业大学,理科,工程管理,377
南京农业大学,理科,物流工程,377
南京农业大学,理科,工业工程,377
南京农业大学,理科,交通运输,377
南京农业大学,理科,植物保护,377
南京农业大学,理科,环境科学与工程类,377
南京农业大学,理科,机械类,377
南京农业大学,理科,食品科学与工程类,377
南京农业大学,理科,动物医学类,377
南京农业大学,理科,生物科学类,377
南京农业大学,理科,植物生产类,377
南京农业大学,理科,动物生产类,377
南京农业大学,理科,电子信息类,377
南京农业大学,文科,金融学,376
南京农业大学,文科,会计学,376
南京农业大学,文科,投资学,376
南京农业大学,文科,英语,376
南京农业大学,文科,日语,376
南京农业大学,文科,人文地理与城乡规划,376
南京农业大学,文科,国际经济与贸易,376
南京农业大学,文科,农林经济管理,376
南京农业大学,文科,风景园林,376
南京农业大学,文科,社会学类,376
南京农业大学,文科,工商管理类,376
南京农业大学,文科,公共管理类,376
东南大学,理科,建筑类,408
东南大学,理科,经济学类,404
东南大学,理科,生物医学工程,404
东南大学,理科,电子信息类,404
东南大学,理科,计算机类,404
东南大学,理科,理科试验班,404
东南大学,理科,劳动与社会保障,395
东南大学,理科,预防医学,395
东南大学,理科,临床医学,394
东南大学,理科,临床医学类,394
东南大学,文科,文科试验班类,396
苏州大学,理科,软件工程,389
苏州大学,理科,口腔医学,389
苏州大学,理科,金融学,388
苏州大学,理科,法学,388
苏州大学,理科,翻译,388
苏州大学,理科,计算机科学与技术,388
苏州大学,理科,医学影像学,388
苏州大学,理科,会计学,387
苏州大学,理科,经济学,387
苏州大学,理科,金融数学,387
苏州大学,理科,电子信息科学与技术,387
苏州大学,理科,人工智能,387
苏州大学,理科,财务管理,386
苏州大学,理科,工商管理,386
苏州大学,理科,知识产权,386
苏州大学,理科,日语,386
苏州大学,理科,法语,386
苏州大学,理科,德语,386
苏州大学,理科,教育学,386
苏州大学,理科,数学类,386
苏州大学,理科,医学检验技术,385
苏州大学,理科,财政学,385
苏州大学,理科,西班牙语,385
苏州大学,理科,统计学,385
苏州大学,理科,光电信息科学与工程,385
苏州大学,理科,纳米材料与技术,385
苏州大学,理科,放射医学,385
苏州大学,理科,电子信息类,385
苏州大学,理科,智能制造工程,385
苏州大学,理科,人力资源管理,384
苏州大学,理科,应用心理学,384
苏州大学,理科,国际经济与贸易,384
苏州大学,理科,城乡规划,384
苏州大学,理科,历史建筑保护工程,384
苏州大学,理科,新能源材料与器件,384
苏州大学,理科,电气工程及其自动化,384
苏州大学,理科,轨道交通信号与控制,384
苏州大学,理科,电气工程与智能控制,384
苏州大学,理科,电子商务,384
苏州大学,理科,旅游管理,383
苏州大学,理科,能源与动力工程,383
苏州大学,理科,图书情报与档案管理类,383
苏州大学,理科,劳动与社会保障,383
苏州大学,理科,药学,383
苏州大学,理科,法医学,383
苏州大学,理科,冶金工程,383
苏州大学,理科,金属材料工程,383
苏州大学,理科,城市管理,383
苏州大学,理科,行政管理,383
苏州大学,理科,管理科学,383
苏州大学,理科,物流管理,383
苏州大学,理科,俄语,383
苏州大学,理科,朝鲜语,383
苏州大学,理科,建筑学,383
苏州大学,理科,风景园林,383
苏州大学,理科,测控技术与仪器,383
苏州大学,理科,化学工程与工艺,383
苏州大学,理科,轻化工程,383
苏州大学,理科,车辆工程,383
苏州大学,理科,交通运输,383
苏州大学,理科,建筑环境与能源应用工程,383
苏州大学,理科,新闻传播学类,383
苏州大学,理科,社会学类,383
苏州大学,理科,纺织类,383
苏州大学,理科,化学类,383
苏州大学,理科,机械类,383
苏州大学,理科,预防医学,383
苏州大学,理科,材料类,383
苏州大学,理科,环境工程,383
苏州大学,理科,教育技术学,383
苏州大学,理科,食品质量与安全（单列专业）,380
苏州大学,理科,生物信息学（单列专业）,377
苏州大学,理科,生物技术（单列专业）,374
苏州大学,理科,护理学（单列专业）,373
苏州大学,理科,中药学（单列专业）,373
苏州大学,理科,运动康复（单列专业）,373
苏州大学,理科,生物制药（单列专业）,373
苏州大学,理科,金融学（中外合作）,369
苏州大学,理科,新能源材料与器件（中外合作）,364
苏州大学,理科,物流管理（中外合作）,361
苏州大学,理科,纺织工程（中外合作）,359
苏州大学,文科,法学,384
苏州大学,文科,知识产权,384
苏州大学,文科,会计学,382
苏州大学,文科,金融学,382
苏州大学,文科,经济学,381
苏州大学,文科,财务管理,380
苏州大学,文科,财政学,380
苏州大学,文科,工商管理,379
苏州大学,文科,物流管理,379
苏州大学,文科,国际经济与贸易,379
苏州大学,文科,翻译,379
苏州大学,文科,历史学,379
苏州大学,文科,教育学,379
苏州大学,文科,旅游管理,378
苏州大学,文科,图书情报与档案管理类,378
苏州大学,文科,劳动与社会保障,378
苏州大学,文科,城市管理,378
苏州大学,文科,行政管理,378
苏州大学,文科,管理科学,378
苏州大学,文科,人力资源管理,378
苏州大学,文科,思想政治教育,378
苏州大学,文科,哲学,378
苏州大学,文科,日语,378
苏州大学,文科,俄语,378
苏州大学,文科,法语,378
苏州大学,文科,朝鲜语,378
苏州大学,文科,德语,378
苏州大学,文科,西班牙语,378
苏州大学,文科,新闻传播学类,378
苏州大学,文科,中国语言文学类,378
苏州大学,文科,社会学类,378
苏州大学,文科,金融学（中外合作）,368
苏州大学,文科,物流管理（中外合作）,366
汕头大学,理科,金融学,372
汕头大学,理科,网络与新媒体,372
汕头大学,理科,数学与应用数学,370
汕头大学,理科,机械设计制造及其自动化,370
汕头大学,理科,国际经济与贸易,367
汕头大学,理科,预防医学,367
汕头大学,理科,生物技术,364
汕头大学,理科,土木工程,360
汕头大学,理科,光电信息科学与工程,360
汕头大学,理科,统计学,359
汕头大学,理科,海洋科学,357
汕头大学,理科,药学,355
汕头大学,文科,法学,368
汕头大学,文科,汉语言文学,367
汕头大学,文科,英语,365
汕头大学,文科,工商管理,364
汕头大学,文科,行政管理,364
东北林业大学,理科,环境科学,375
东北林业大学,理科,园林,373
东北林业大学,理科,电气类,372
东北林业大学,理科,风景园林,372
东北林业大学,理科,计算机类,372
东北林业大学,理科,机械类,372
东北林业大学,理科,材料科学与工程,372
东北林业大学,理科,物流工程,371
东北林业大学,理科,森林工程,371
东北林业大学,理科,土木工程,371
东北林业大学,理科,城乡规划,371
东北林业大学,理科,工商管理类,371
东北林业大学,理科,材料类,371
东北林业大学,理科,化学类,371
东北林业大学,理科,计算机科学与技术,356
东北林业大学,理科,工程管理,355
东北林业大学,文科,法学,368
东北林业大学,文科,广告学,367
东北林业大学,文科,社会工作,366
东北农业大学,理科,软件工程,371
东北农业大学,理科,工程管理,369
东北农业大学,理科,土木工程,369
东北农业大学,理科,农业电气化,369
东北农业大学,理科,化学生物学,369
东北农业大学,理科,食品科学与工程类,369
东北农业大学,理科,金融学类,369
东北农业大学,文科,英语,367
东北农业大学,文科,行政管理,364
南京理工大学,理科,机器人工程,395
南京理工大学,理科,材料类,394
南京理工大学,理科,机械类,394
南京理工大学,理科,数学类,394
南京理工大学,理科,计算机类,393
南京理工大学,理科,化工与制药类,393
南京理工大学,理科,经济学类,393
南京理工大学,理科,电子信息类,393
南京理工大学,理科,自动化类,393
南京理工大学,理科,工商管理类,393
南京理工大学,理科,信息管理与信息系统（江阴校区）,380
南京理工大学,理科,智能制造工程（江阴校区）,378
南京理工大学,理科,新能源科学与工程（江阴校区）,378
南京理工大学,理科,网络空间安全（江阴校区）,378
南京理工大学,理科,工业设计（中外合作）,373
南京理工大学,理科,机械工程（江阴校区）（中外合作）,367
南京理工大学,理科,材料科学与工程（江阴校区）（中外合作）,365
南京理工大学,文科,社会工作,378
南京理工大学,文科,公共事业管理,378
南京理工大学,文科,英语,378
南京理工大学,文科,法学,378
对外经贸大学,理科,国际经济与贸易（国际组织人才基地班）,404
对外经贸大学,理科,金融学（国际金融与市场）,401
对外经贸大学,理科,经济与金融,401
对外经贸大学,理科,金融学,400
对外经贸大学,理科,金融工程（量化金融实验班）,400
对外经贸大学,理科,金融工程,399
对外经贸大学,理科,法学,399
对外经贸大学,理科,德语,399
对外经贸大学,理科,法语,399
对外经贸大学,理科,西班牙语,399
对外经贸大学,理科,经济统计学,399
对外经贸大学,理科,金融数学,399
对外经贸大学,理科,保险学,398
对外经贸大学,理科,工商管理,398
对外经贸大学,理科,数据科学与大数据技术,398
对外经贸大学,理科,市场营销,398
对外经贸大学,理科,会计学,398
对外经贸大学,理科,财务管理,398
对外经贸大学,理科,人力资源管理,398
对外经贸大学,理科,行政管理,398
对外经贸大学,理科,海关管理,398
对外经贸大学,理科,精算学,398
对外经贸大学,理科,公共事业管理,398
对外经贸大学,理科,国际商务,398
对外经贸大学,理科,信息管理与信息系统,397
对外经贸大学,理科,电子商务,397
对外经贸大学,文科,金融学（国际金融与市场）,398
对外经贸大学,文科,经济与金融,398
对外经贸大学,文科,国际经济与贸易,397
对外经贸大学,文科,税收学,397
对外经贸大学,文科,财政学,397
对外经贸大学,文科,金融学,396
对外经贸大学,文科,法学,396
对外经贸大学,文科,工商管理,395
对外经贸大学,文科,市场营销,395
对外经贸大学,文科,会计学,395
对外经贸大学,文科,财务管理,395
对外经贸大学,文科,人力资源管理,395
对外经贸大学,文科,投资学,395
对外经贸大学,文科,国际经济与贸易（国际组织人才基地班）,395
对外经贸大学,文科,国际商务,395
对外经贸大学,文科,保险学,394
对外经贸大学,文科,德语,393
对外经贸大学,文科,法语,393
对外经贸大学,文科,西班牙语,393
对外经贸大学,文科,朝鲜语,392
对外经贸大学,文科,葡萄牙语,391
哈尔滨工业大学,理科,光电信息科学与工程,399
哈尔滨工业大学,文科,法学,390
哈尔滨工业大学,文科,社会学,390
哈尔滨工业大学,文科,经济学,390
哈尔滨工业大学,文科,经济管理试验班,388
哈尔滨工业大学,文科,设计学类,387
哈尔滨工业大学,文科,英语,386
山东大学,理科,数学类,398
山东大学,理科,电气工程及其自动化,396
山东大学,理科,经济学类,396
山东大学,理科,物理学类,396
山东大学,理科,网络空间安全,396
山东大学,理科,自动化类,395
山东大学,理科,建筑学,395
山东大学,理科,口腔医学,395
山东大学,理科,工商管理类,395
山东大学,理科,化学类,395
山东大学,理科,材料类,394
山东大学,理科,药学类,394
山东大学,理科,智能医学工程,394
山东大学,文科,经济学类,394
山东大学,文科,法学类,394
山东大学,文科,工商管理类,393
山东大学,文科,中国语言文学类,393
山东大学,文科,新闻传播学类,393
山东大学,文科,哲学类,392
山东大学,文科,社会学类,392
西安交通大学,理科,人工智能,403
西安交通大学,理科,会计学,401
西安交通大学,文科,外国语言文学类,392
中国海洋大学,理科,海洋科学,398
中国海洋大学,理科,水产养殖学,394
中国海洋大学,理科,大气科学,391
中国海洋大学,理科,金融学,390
中国海洋大学,理科,计算机类,390
中国海洋大学,理科,生物科学类,390
中国海洋大学,理科,物理学,389
中国海洋大学,理科,勘查技术与工程,389
中国海洋大学,理科,海洋渔业科学与技术,389
中国海洋大学,理科,法学,389
中国海洋大学,理科,国际经济与贸易,389
中国海洋大学,理科,化学,389
中国海洋大学,理科,船舶与海洋工程,389
中国海洋大学,理科,经济学,389
中国海洋大学,理科,电子信息类,389
中国海洋大学,理科,化学工程与工艺,388
中国海洋大学,理科,食品科学与工程,388
中国海洋大学,理科,药学,388
中国海洋大学,理科,地球信息科学与技术,388
中国海洋大学,理科,海洋资源与环境,388
中国海洋大学,理科,光电信息科学与工程,388
中国海洋大学,理科,海洋资源开发技术,388
中国海洋大学,理科,财务管理,388
中国海洋大学,理科,数学类,388
中国海洋大学,理科,港口航道与海岸工程,388
中国海洋大学,理科,地质学,388
中国海洋大学,理科,外国语言文学类,388
中国海洋大学,理科,材料类,388
中国海洋大学,理科,土木类,388
中国海洋大学,理科,数学与应用数学,377
中国海洋大学,理科,计算机科学与技术,375
中国海洋大学,文科,法学,389
中国海洋大学,文科,工商管理,388
中国海洋大学,文科,文化产业管理,387
中国海洋大学,文科,政治学与行政学,386
中国海洋大学,文科,新闻传播学类,386
中国药科大学,理科,临床药学,383
中国药科大学,理科,生物技术,379
中国药科大学,理科,海洋药学,378
中国药科大学,理科,药学类,377
中国药科大学,理科,生物制药,376
中国药科大学,理科,信息管理与信息系统,376
中国药科大学,理科,英语,376
中国药科大学,理科,经济管理试验班,376
中国药科大学,理科,化工与制药类,376
中国药科大学,理科,中药学类,376
中国药科大学,理科,应用统计学,376
中国药科大学,理科,药学（中外合作）,368
中国药科大学,文科,英语,373
中国药科大学,文科,经济管理试验班,372
北京体育大学,理科,应用心理学,375
北京体育大学,理科,运动康复,374
北京体育大学,理科,数据科学与大数据技术,372
北京体育大学,理科,智能体育工程,371
北京体育大学,文科,汉语言文学,372
北京体育大学,文科,网络与新媒体,370
北京体育大学,文科,新闻学,369
北京体育大学,文科,经济学,369
北京体育大学,文科,法语,369
北京体育大学,文科,西班牙语,369
北京体育大学,文科,汉语国际教育,369
北京体育大学,文科,教育学,368
北京体育大学,文科,葡萄牙语,368
北京体育大学,文科,马克思主义理论,368
北京体育大学,文科,英语,367
北京体育大学,文科,体育经济与管理,367
北京体育大学,文科,德语,367
北京体育大学,文科,旅游管理,367
北京体育大学,文科,俄语,366
北京体育大学,文科,公共事业管理,365
暨南大学,理科,电子信息工程,384
暨南大学,理科,经济统计学,383
暨南大学,理科,物联网工程,382
暨南大学,理科,信息安全,382
暨南大学,理科,自动化,382
暨南大学,理科,计算机科学与技术,382
暨南大学,理科,会计学,382
暨南大学,理科,临床医学,382
暨南大学,理科,人工智能,382
暨南大学,理科,网络工程,381
暨南大学,理科,市场营销,381
暨南大学,理科,财务管理,381
暨南大学,理科,应用物理学,380
暨南大学,理科,环境工程,380
暨南大学,理科,土木工程,380
暨南大学,理科,光电信息科学与工程,380
暨南大学,理科,食品科学与工程,380
暨南大学,理科,旅游管理,380
暨南大学,文科,国际事务与国际关系,380
暨南大学,文科,网络与新媒体,380
暨南大学,文科,会展经济与管理,379
暨南大学,文科,金融学,378
暨南大学,文科,翻译,378
暨南大学,文科,电子商务,378
复旦大学,理科,数学类,423
复旦大学,理科,经济学类,422
复旦大学,理科,经济管理试验班,422
复旦大学,理科,工科试验班,422
复旦大学,文科,经济管理试验班,415
复旦大学,文科,经济学类,414
复旦大学,文科,法学,413
复旦大学,文科,人文科学试验班,413
复旦大学,文科,新闻传播学类,410
复旦大学医学部,理科,临床医学,418
复旦大学医学部,理科,口腔医学,417
新疆大学,理科,数学与应用数学,360
新疆大学,理科,食品科学与工程,359
新疆大学,理科,软件工程,358
新疆大学,理科,化学,357
新疆大学,理科,生物科学,357
新疆大学,理科,材料科学与工程,357
新疆大学,理科,环境科学,357
新疆大学,理科,工商管理类,357
新疆大学,理科,物理学,355
新疆大学,理科,过程装备与控制工程,355
新疆大学,理科,纺织工程,355
新疆大学,理科,生物工程,355
南通大学,理科,口腔医学,377
南通大学,理科,临床医学,377
南通大学,理科,预防医学,375
南通大学,理科,医学影像学,375
南通大学,理科,儿科学,372
南通大学,理科,数学与应用数学,370
南通大学,理科,英语,369
南通大学,理科,医学检验技术,367
南通大学,理科,小学教育,367
南通大学,理科,康复治疗学,363
南通大学,理科,翻译,362
南通大学,理科,物理学,362
南通大学,理科,法学,362
南通大学,理科,计算机科学与技术,361
南通大学,理科,新闻学,360
南通大学,理科,护理学,360
南通大学,理科,会计学,360
南通大学,理科,数据科学与大数据技术,360
南通大学,理科,通信工程,359
南通大学,理科,电气工程及其自动化,359
南通大学,理科,生物科学,358
南通大学,理科,电子信息工程,358
南通大学,理科,日语,358
南通大学,理科,应用心理学,358
南通大学,理科,国际经济与贸易,358
南通大学,理科,工商管理,358
南通大学,理科,学前教育,358
南通大学,理科,地理科学,358
南通大学,理科,教育技术学,358
南通大学,理科,建筑学,357
南通大学,理科,工程管理,357
南通大学,理科,工业设计,357
南通大学,理科,生物信息学,357
南通大学,理科,测控技术与仪器,357
南通大学,理科,光电信息科学与工程,357
南通大学,理科,化学,357
南通大学,理科,行政管理,357
南通大学,理科,纺织工程,357
南通大学,理科,信息管理与信息系统,357
南通大学,理科,轻化工程,357
南通大学,理科,土木工程,357
南通大学,理科,机械设计制造及其自动化,357
南通大学,理科,非织造材料与工程,357
南通大学,理科,集成电路设计与集成系统,357
南通大学,理科,电子科学与技术,357
南通大学,理科,生物技术,357
南通大学,理科,物联网工程,357
南通大学,理科,建筑电气与智能化,357
南通大学,理科,机械工程,357
南通大学,理科,药物制剂,357
南通大学,理科,药学,357
南通大学,理科,环境科学,357
南通大学,理科,应用统计学,357
南通大学,理科,自动化,357
南通大学,理科,机械电子工程,357
南通大学,理科,地理信息科学,357
南通大学,理科,机器人工程,357
南通大学,理科,交通设备与控制工程,356
南通大学,理科,交通工程,355
南通大学,理科,物流管理,354
南通大学,理科,高分子材料与工程,353
南通大学,理科,服装设计与工程,353
南通大学,理科,应用化学,353
南通大学,理科,会计学（单列专业）,349
南通大学,理科,商务英语（单列专业）,349
南通大学,理科,建筑学（中外合作）,346
南通大学,文科,汉语言文学,355
南通大学,文科,商务英语,355
南通大学,文科,小学教育,355
南通大学,文科,英语,354
南通大学,文科,日语,353
南通大学,文科,新闻学,352
南通大学,文科,翻译,352
南通大学,文科,应用心理学,352
南通大学,文科,国际经济与贸易,352
南通大学,文科,会计学,352
南通大学,文科,历史学,352
南通大学,文科,工商管理,352
南通大学,文科,思想政治教育,352
南通大学,文科,学前教育,352
南通大学,文科,法学,352
南通大学,文科,行政管理,351
南通大学,文科,护理学,351
南通大学,文科,汉语国际教育,351
南通大学,文科,教育技术学,351
南通大学,文科,秘书学,350
南通大学,文科,会计学（单列专业）,343
南通大学,文科,商务英语（单列专业）,341
上海大学,理科,理科试验班类,395
上海大学,理科,经济学类,393
上海大学,理科,电影制作,391
上海大学,理科,电气类,391
上海大学,理科,材料类,391
上海大学,理科,金融学,389
上海大学,理科,国际经济与贸易,387
上海大学,理科,工商管理,384
上海大学,理科,信息工程,384
上海大学,理科,信息管理与信息系统,382
上海大学,理科,机械工程,382
上海大学,文科,英语,392
上海大学,文科,历史学,390
上海大学,文科,日语,390
上海大学,文科,社会学类,390
上海大学,文科,思想政治教育,390
上海大学,文科,国际经济与贸易,357
上海大学,文科,工商管理,344
内蒙古大学,理科,计算机科学与技术,387
内蒙古大学,理科,经济学,379
内蒙古大学,理科,材料化学,375
内蒙古大学,理科,车辆工程,374
内蒙古大学,理科,应用化学,373
内蒙古大学,理科,会计学,372
内蒙古大学,理科,生物科学,372
内蒙古大学,理科,工商管理,371
广州大学,理科,统计学,380
广州大学,理科,数学与应用数学,377
广州大学,理科,土木类,377
河海大学,理科,会计学,393
河海大学,理科,水利水电工程,391
河海大学,理科,人力资源管理,390
河海大学,理科,海洋科学,390
河海大学,理科,材料科学与工程,390
河海大学,理科,地理信息科学,390
河海大学,理科,交通工程,390
河海大学,理科,环境科学,390
河海大学,理科,给排水科学与工程,390
河海大学,理科,电气工程及其自动化,390
河海大学,理科,工程管理,390
河海大学,理科,自然地理与资源环境,390
河海大学,理科,信息管理与信息系统,390
河海大学,理科,水利类,390
河海大学,理科,环境生态工程,389
河海大学,理科,水文与水资源工程,389
河海大学,理科,水务工程,389
河海大学,理科,财务管理,389
河海大学,理科,土木工程,389
河海大学,理科,通信工程,389
河海大学,理科,电子信息工程,389
河海大学,理科,能源与动力工程,389
河海大学,理科,新能源科学与工程,389
河海大学,理科,计算机科学与技术,389
河海大学,理科,环境工程,389
河海大学,理科,自动化,389
河海大学,理科,港口航道与海岸工程,389
河海大学,理科,农业水利工程,389
河海大学,理科,数学类,389
河海大学,理科,海洋资源开发技术,389
河海大学,理科,智能科学与技术,389
河海大学,理科,软件工程,389
河海大学,理科,金融工程,389
河海大学,理科,遥感科学与技术,389
河海大学,理科,国际经济与贸易（常州校区）,377
河海大学,理科,计算机科学与技术（常州校区）,377
河海大学,理科,会计学（常州校区）,376
河海大学,理科,工商管理（常州校区）,376
河海大学,理科,通信工程（常州校区）,376
河海大学,理科,物联网工程（常州校区）,376
河海大学,理科,大数据管理与应用（常州校区）,376
河海大学,理科,机械工程（常州校区）,375
河海大学,理科,能源与动力工程（常州校区）,375
河海大学,理科,自动化（常州校区）,375
河海大学,理科,机器人工程（常州校区）,375
河海大学,理科,工业设计（常州校区）,375
河海大学,理科,金属材料工程（常州校区）,375
河海大学,理科,电子科学与技术（常州校区）,375
河海大学,理科,土木工程（河海里尔学院）（中外合作）,369
河海大学,理科,环境科学（中外合作）,368
河海大学,理科,机械工程（河海里尔学院）（中外合作）,368
河海大学,文科,法学,378
河海大学,文科,英语,378
河海大学,文科,思想政治教育,378
